base_name,GT_Density_Metric,Completed_Density_Metric
ground_779_gt.ply,0.042547304551435,0.009962958038659863
ground_679_gt.ply,0.0562611302539707,0.014652438185336283
ground_128_gt.ply,0.14845614794408804,0.04756871204943848
ground_1417_gt.ply,0.15574890684294218,0.050006329175426315
ground_1346_gt.ply,0.14439928702530463,0.04690692598626672
ground_1246_gt.ply,0.040798412155752,0.0089047517219335
ground_704_gt.ply,0.04951386360914846,0.011051971086069035
ground_604_gt.ply,0.147984803055573,0.04660552148566824
ground_155_gt.ply,0.14245826907047993,0.04560810969153795
ground_911_gt.ply,0.090911421120669,0.01803808548144175
ground_811_gt.ply,0.06176160452173357,0.019211271446522144
ground_972_gt.ply,0.05012652826913708,0.013862588541333785
ground_1409_gt.ply,0.14690837072440938,0.04732700876641879
ground_1358_gt.ply,0.1487201231311354,0.04588955156387512
ground_872_gt.ply,0.0716709003782513,0.01542072074759516
ground_1258_gt.ply,0.04610943400391413,0.010473635853241762
ground_62_gt.ply,0.1445865911533885,0.04676888894720884
ground_281_gt.ply,0.15455460273066263,0.05169808067621341
ground_767_gt.ply,0.04514982227976647,0.01056118945152034
ground_381_gt.ply,0.14176924877195307,0.04522721079769412
ground_667_gt.ply,0.05436043263631068,0.0121185314451493
ground_136_gt.ply,0.14646894971426355,0.0455488214268753
ground_1192_gt.ply,0.07544326544840999,0.01600279474708317
ground_1325_gt.ply,0.1512435283126429,0.04815724103969605
ground_1092_gt.ply,0.044720083182707614,0.010610833059085006
ground_1225_gt.ply,0.0496089701843371,0.01191173420812084
ground_1254_gt.ply,0.049900004657462034,0.0115076189056336
ground_1354_gt.ply,0.14938090179462477,0.047346027685146626
ground_1405_gt.ply,0.14657785360324602,0.04793559699285174
ground_147_gt.ply,0.15336818108825154,0.04950042040085131
ground_616_gt.ply,0.1429452760981139,0.04594914232035475
ground_716_gt.ply,0.03476850053519697,0.009084886718920044
ground_1229_gt.ply,0.05207919996566303,0.01299665061708348
ground_803_gt.ply,0.0859675578765938,0.016841339234127197
ground_13_gt.ply,0.1478488301890054,0.046313406811975294
ground_1329_gt.ply,0.1576718910303786,0.049495534461331696
ground_903_gt.ply,0.07480018053192929,0.0186856598688851
ground_860_gt.ply,0.06527661550037055,0.015361056023751495
ground_70_gt.ply,0.15204205576595262,0.049785609207460106
ground_960_gt.ply,0.06129344443936507,0.015488558513014233
ground_124_gt.ply,0.14761888415924662,0.04563639139861991
ground_675_gt.ply,0.03722676533428024,0.008637307979264043
ground_393_gt.ply,0.1507694647655462,0.04997183845492794
ground_775_gt.ply,0.03399293259624334,0.007288562876533975
ground_293_gt.ply,0.15042523470990943,0.049208897742451116
ground_1237_gt.ply,0.026033963559723382,0.005895038428628743
ground_1080_gt.ply,0.06677630450184348,0.014975752381509855
ground_1337_gt.ply,0.15531524926455875,0.04989685313899619
ground_1180_gt.ply,0.0656000340263556,0.012735865539273644
ground_159_gt.ply,0.15524411782675263,0.04975794857218403
ground_608_gt.ply,0.15333755838531177,0.04888840903345283
ground_708_gt.ply,0.03019959725853056,0.008572915111713984
ground_58_gt.ply,0.15158271190286085,0.049026115902875735
