base_name,GT_Median_Distance_Metric,Completed_Median_Distance_Metric
ground_779_gt.ply,0.04195847908953813,0.0006511674773878775
ground_679_gt.ply,0.05114227507577127,0.001384822751964155
ground_128_gt.ply,0.1501161979895711,0.005882431278437627
ground_1417_gt.ply,0.15383927333327643,0.0076689821064722065
ground_1346_gt.ply,0.1454559411279245,0.011044842204211456
ground_1246_gt.ply,0.03545952222608996,0.0010702038201200004
ground_704_gt.ply,0.044207992161463316,0.0009004396171216418
ground_604_gt.ply,0.15182264059450767,0.00528624171960591
ground_155_gt.ply,0.1416058433780819,0.008583463702182017
ground_911_gt.ply,0.07965997124819707,0.0010168200945616119
ground_811_gt.ply,0.05567861024604032,0.0011552733221791432
ground_972_gt.ply,0.04597976770347185,0.004607626823073301
ground_1409_gt.ply,0.15202099842913694,0.012732758237395083
ground_1358_gt.ply,0.1516546173645302,0.009249199049357667
ground_872_gt.ply,0.06359081023469976,0.0009985849319228378
ground_1258_gt.ply,0.0398709464278172,0.0010434998266812658
ground_62_gt.ply,0.15128112336488458,0.008475761281624743
ground_281_gt.ply,0.15858699091362952,0.01915729957780773
ground_767_gt.ply,0.04176749741401332,0.0006886951247737644
ground_381_gt.ply,0.1448922339435388,0.007245610681557241
ground_667_gt.ply,0.050044946702651395,0.0011788149792233897
ground_136_gt.ply,0.14777203641763803,0.008175061275055944
ground_1192_gt.ply,0.06900196775528387,0.0010706593839087384
ground_1325_gt.ply,0.1523696383930479,0.009699215898523952
ground_1092_gt.ply,0.039619985192608745,0.0006353255147307201
ground_1225_gt.ply,0.04217903189707045,0.0006197781229930201
ground_1254_gt.ply,0.04598563118139063,0.0009750329345390884
ground_1354_gt.ply,0.15103424212723243,0.006597191157596438
ground_1405_gt.ply,0.1469739815389467,0.017201395725162015
ground_147_gt.ply,0.15863825746446522,0.009353159737456278
ground_616_gt.ply,0.14091972804101888,0.00422634033260911
ground_716_gt.ply,0.03327658519296871,0.0006101856144106383
ground_1229_gt.ply,0.04653031615050904,0.0011623301754193566
ground_803_gt.ply,0.07206329878185935,0.000861868565952337
ground_13_gt.ply,0.14782937689552725,0.006853249134665132
ground_1329_gt.ply,0.1590100344036258,0.009206424849071141
ground_903_gt.ply,0.06258698872181644,0.001013292587326495
ground_860_gt.ply,0.060281202860883815,0.0012942180061942781
ground_70_gt.ply,0.1549701384705875,0.00912484659552691
ground_960_gt.ply,0.051182104199128345,0.0018660626032110947
ground_124_gt.ply,0.14874415523443976,0.012325231446656692
ground_675_gt.ply,0.036476304123108615,0.0004524925393602329
ground_393_gt.ply,0.14677837147200032,0.00998618043840857
ground_775_gt.ply,0.031223050215959183,0.0008561322806271662
ground_293_gt.ply,0.14989024412099078,0.01589723383584135
ground_1237_gt.ply,0.02078481586801296,0.0004942690220556926
ground_1080_gt.ply,0.06459190077743818,0.0007605267112987835
ground_1337_gt.ply,0.15498758680323405,0.0088681568149529
ground_1180_gt.ply,0.05996573740105851,0.0010340082226703998
ground_159_gt.ply,0.1586938914776757,0.009497550712593818
ground_608_gt.ply,0.15037819435136665,0.010566500734109027
ground_708_gt.ply,0.025374054418404176,0.0015164095194228925
ground_58_gt.ply,0.15377320743674738,0.015111573739255604
ground_848_gt.ply,0.05801470724750859,0.0010995517002109169
ground_1262_gt.ply,0.06207474679957826,0.0011626470016111615
ground_1433_gt.ply,0.15650860180220855,0.008822202887376208
ground_948_gt.ply,0.05093274286731409,0.001208699669486721
ground_1362_gt.ply,0.15587436743385089,0.00820458990339172
ground_25_gt.ply,0.1472722774429861,0.009358301116395483
ground_835_gt.ply,0.05202476541470293,0.0015759690708702485
ground_935_gt.ply,0.061085874625665657,0.0011673956995000424
ground_620_gt.ply,0.154055131538434,0.009792541073323325
ground_171_gt.ply,0.1367523299188359,0.008539427794741492
ground_497_gt.ply,0.14790082877751015,0.010614067472595877
ground_720_gt.ply,0.04251640991346647,0.0008821757329475093
ground_597_gt.ply,0.13957131713394744,0.009456383072499606
ground_6_gt.ply,0.1528405415207426,0.009859850164199668
ground_643_gt.ply,0.15093446633311094,0.009442999384674543
ground_112_gt.ply,0.14032500674565979,0.00861030196688412
ground_743_gt.ply,0.03054449644199729,0.001959239062651122
ground_46_gt.ply,0.15327311671177235,0.005507458366664526
ground_856_gt.ply,0.06712461000890929,0.0014300417003740244
ground_956_gt.ply,0.06927810931745387,0.001040662046466899
ground_489_gt.ply,0.1545476752117464,0.006815443042769024
ground_589_gt.ply,0.1561009480359395,0.010305655255440685
ground_1201_gt.ply,0.06591136427108585,0.000677623702234901
ground_1301_gt.ply,0.14587851199067156,0.007772061418291431
ground_1370_gt.ply,0.15041376866731587,0.006947426571622312
ground_1421_gt.ply,0.14439158003802044,0.008092985111972711
ground_1270_gt.ply,0.07443558098526856,0.0009836766572226929
ground_927_gt.ply,0.05689075138851866,0.003441672035044083
ground_37_gt.ply,0.14500047064426938,0.008380386856763893
ground_827_gt.ply,0.0637425974568541,0.0011427985101828053
ground_585_gt.ply,0.15151097488342352,0.008984296293425792
ground_732_gt.ply,0.026148414944689183,0.0013055434946892407
ground_485_gt.ply,0.1495211000311447,0.010962974022868098
ground_163_gt.ply,0.14675108534713527,0.008172721505678163
ground_632_gt.ply,0.14899449303532075,0.011129643916166224
ground_751_gt.ply,0.019783017600405673,0.0011354517610021773
ground_100_gt.ply,0.15545613385318574,0.01066491989197076
ground_651_gt.ply,0.03802968790296135,0.0005755725785369337
ground_944_gt.ply,0.06552108644511663,0.0008216086215948654
ground_54_gt.ply,0.1498274693722939,0.006819758998434499
ground_844_gt.ply,0.06494642040866232,0.003792934333877296
ground_1313_gt.ply,0.15414818283441262,0.00960916128972405
ground_939_gt.ply,0.055419595751645685,0.0016919150680706897
ground_1442_gt.ply,0.13728992941653506,0.004555834255173022
ground_29_gt.ply,0.1514289853906169,0.014753548335268176
ground_1213_gt.ply,0.06213045710225959,0.0011838968867055593
ground_839_gt.ply,0.05669577651986687,0.0010441961722468948
ground_1173_gt.ply,0.03485028027056808,0.0007501794016154324
ground_1073_gt.ply,0.04094725632619372,0.000647505034163075
ground_260_gt.ply,0.14215277884275787,0.010908169363161281
ground_531_gt.ply,0.15227102001651938,0.007823679403940523
ground_786_gt.ply,0.046467342372515,0.0008241498296205369
ground_360_gt.ply,0.15013599901690478,0.01041471210941348
ground_431_gt.ply,0.15371491721400699,0.009198443517180122
ground_686_gt.ply,0.03304404212190189,0.0017183530481687187
ground_993_gt.ply,0.06304928247037335,0.0010381769559838488
ground_893_gt.ply,0.06670787885171041,0.0009639043078436208
ground_83_gt.ply,0.14648670555943705,0.00959099164672966
ground_203_gt.ply,0.14954939712325832,0.015843647675604547
ground_552_gt.ply,0.1454797560430714,0.004922830715556706
ground_303_gt.ply,0.14691832927134807,0.011249078248373623
ground_452_gt.ply,0.1461930593368744,0.02007601860964533
ground_1110_gt.ply,0.06996506139647604,0.001000242080872835
ground_1010_gt.ply,0.032337052659470525,0.0005411727817945598
ground_798_gt.ply,0.019175283332772658,0.0005588547345446862
ground_698_gt.ply,0.03833528924161356,0.0006922122983773092
ground_1061_gt.ply,0.04303060987198107,0.0006807560193130223
ground_1161_gt.ply,0.06886317776700838,0.0007633154268381475
ground_694_gt.ply,0.026685483579380158,0.001011670606144994
ground_423_gt.ply,0.1469589646624653,0.009446858408915302
ground_372_gt.ply,0.1453251736203268,0.0113694634790821
ground_794_gt.ply,0.01459276230583224,0.0008963854837753893
ground_523_gt.ply,0.15740951235654527,0.006157379349569124
ground_272_gt.ply,0.13450874636918808,0.010232669053875943
ground_881_gt.ply,0.05968991187895408,0.001958133238635703
ground_91_gt.ply,0.13955272382779318,0.01043460308876542
ground_981_gt.ply,0.040767871487868756,0.0007818222339728486
ground_440_gt.ply,0.14867417312778927,0.015084146250992244
ground_311_gt.ply,0.1487770330063259,0.004399869684311466
ground_540_gt.ply,0.14903307429400686,0.010138181830742301
ground_211_gt.ply,0.15013815925396684,0.008662624716135194
ground_1002_gt.ply,0.0663894899373569,0.0009880309056420247
ground_1102_gt.ply,0.056652976791395554,0.001086522062904376
ground_1057_gt.ply,0.0600390944482774,0.0008987370779604399
ground_1157_gt.ply,0.049554624317145766,0.001127580769862759
ground_339_gt.ply,0.1431145773425127,0.01165431390898161
ground_468_gt.ply,0.1416373700325521,0.009611596407068615
ground_239_gt.ply,0.13618386394317578,0.009898571486780458
ground_568_gt.ply,0.15493461006587647,0.012167336190030308
ground_344_gt.ply,0.1484863064233503,0.009951857704626345
ground_415_gt.ply,0.14353564530819587,0.012342984206010304
ground_244_gt.ply,0.14557884372961044,0.009926163822307585
ground_515_gt.ply,0.15117469627286945,0.01097158663453733
ground_190_gt.ply,0.13356460947341925,0.01005595056749867
ground_327_gt.ply,0.1591096321058913,0.008621575868284163
ground_476_gt.ply,0.15323722579965676,0.006977286558837576
ground_227_gt.ply,0.14524097475200803,0.0066093486015436
ground_576_gt.ply,0.15135833518955516,0.009933856395136158
ground_1049_gt.ply,0.04902506354921951,0.0012914163598672151
ground_1149_gt.ply,0.019236215722262532,0.0007152067913491677
ground_1283_gt.ply,0.04001551854048426,0.000977074748165861
ground_1034_gt.ply,0.018088038330079034,0.0007631800100650968
ground_1383_gt.ply,0.15119223191424636,0.011155300448294419
ground_1134_gt.ply,0.06711353119895191,0.000818219430586244
ground_1145_gt.ply,0.06601071453257379,0.000757191631719297
ground_1045_gt.ply,0.0625764550133036,0.0008142700157145139
ground_1138_gt.ply,0.05515233239921192,0.001142564521855583
ground_1038_gt.ply,0.03915827005150062,0.0005556595594640087
ground_507_gt.ply,0.14549011281561616,0.007834555044296657
ground_256_gt.ply,0.14333341781839704,0.005295623043719029
ground_407_gt.ply,0.14725405147802306,0.009112325343041624
ground_356_gt.ply,0.14585923572827456,0.008264033541972811
ground_564_gt.ply,0.1483125981494416,0.00732234166399372
ground_235_gt.ply,0.15084115289513864,0.008733183589650237
ground_464_gt.ply,0.1387091682874427,0.00859575968917403
ground_335_gt.ply,0.14300854901699153,0.012951641660818127
ground_182_gt.ply,0.1542391559705672,0.007362568902254086
ground_519_gt.ply,0.14639395041194875,0.010806086591023032
ground_248_gt.ply,0.13702984492489162,0.008815660117026582
ground_419_gt.ply,0.14159237791317683,0.008181125013086342
ground_348_gt.ply,0.14123041481597653,0.00945090355499633
ground_1126_gt.ply,0.05798823220081132,0.0009611105970229783
ground_1391_gt.ply,0.15183456093628023,0.01854401021361248
ground_1026_gt.ply,0.04053133295636792,0.0007098004663419407
ground_1291_gt.ply,0.1413208815206324,0.009041011539064274
ground_442_gt.ply,0.15793782354239147,0.014052213690144755
ground_313_gt.ply,0.15823736423436613,0.01375434624386309
ground_542_gt.ply,0.15432865184911443,0.010078144390373809
ground_213_gt.ply,0.1511263203361054,0.00812330149020631
ground_688_gt.ply,0.016146865494876303,0.0013382093618446453
ground_788_gt.ply,0.03600998116156469,0.001346067250936766
ground_1000_gt.ply,0.0,0.0004981227457139091
ground_1100_gt.ply,0.06336259120436515,0.0011314488342280713
ground_1063_gt.ply,0.055185671886315284,0.0010710106672157623
ground_1163_gt.ply,0.05781709483231696,0.001140130177180038
ground_883_gt.ply,0.07007323823369378,0.0014276993884220295
ground_93_gt.ply,0.15447361272219684,0.012534984492038777
ground_983_gt.ply,0.03507461103737716,0.0006339841844144752
ground_696_gt.ply,0.03221838933957155,0.0011803305084040375
ground_421_gt.ply,0.14060247653518254,0.007634219466185358
ground_370_gt.ply,0.14333565872994777,0.008216264929170068
ground_796_gt.ply,0.05460667251047481,0.0010672533018055916
ground_521_gt.ply,0.14472881371941648,0.009556127922323469
ground_270_gt.ply,0.14703087315055274,0.008629542205859465
ground_201_gt.ply,0.15416953338665354,0.0021948853042714797
ground_550_gt.ply,0.15751617973629373,0.007790209729553278
ground_301_gt.ply,0.1422136938712115,0.010289271670250627
ground_450_gt.ply,0.14655119037228573,0.005822415705961229
ground_1112_gt.ply,0.024440699296600546,0.0005337256465415613
ground_1012_gt.ply,0.06571671433660226,0.0008896077986737388
ground_1171_gt.ply,0.035021149276951415,0.0014380044436747813
ground_1071_gt.ply,0.05861684005215526,0.0010025032788018484
ground_991_gt.ply,0.06300002322042571,0.0010990710207446361
ground_891_gt.ply,0.07671516980269472,0.001335200042780927
ground_81_gt.ply,0.1551928025411652,0.00966703789460791
ground_262_gt.ply,0.1538241918351601,0.00960366896144476
ground_533_gt.ply,0.15909316854815955,0.015703475844650268
ground_784_gt.ply,0.0280588287063131,0.00045854949006365344
ground_362_gt.ply,0.16058853545518154,0.009664812947723117
ground_433_gt.ply,0.138708438424437,0.008916053111849807
ground_684_gt.ply,0.052085237200472964,0.0009845377257739897
ground_1159_gt.ply,0.06019713623458142,0.0007041877666049826
ground_1059_gt.ply,0.05959717838218381,0.0009230721473404147
ground_566_gt.ply,0.15552990292033866,0.0061556699915076875
ground_237_gt.ply,0.15217311171179007,0.010352754101329471
ground_466_gt.ply,0.1483690852688082,0.009690543453733269
ground_337_gt.ply,0.14663868254281542,0.008809216520651388
ground_180_gt.ply,0.15114795267608871,0.011836022547333732
ground_1124_gt.ply,0.05565765692524598,0.0011330770397194032
ground_1393_gt.ply,0.15550825139536778,0.003459418292774049
ground_1024_gt.ply,0.05333600109550246,0.0011951439861475179
ground_1293_gt.ply,0.14902323227665315,0.010760028580312064
ground_578_gt.ply,0.1473109188042151,0.010153057649864444
ground_229_gt.ply,0.14367426203697412,0.00826786577955537
ground_478_gt.ply,0.15462202116325993,0.009302929436780589
ground_329_gt.ply,0.15221242019171785,0.007886958361705089
ground_1147_gt.ply,0.062013285916426755,0.000985567593684803
ground_1047_gt.ply,0.03960097347470403,0.0008711851478786249
ground_505_gt.ply,0.16001019804082642,0.010643227182072165
ground_254_gt.ply,0.16014612306861334,0.00786444521202613
ground_405_gt.ply,0.15409638323475539,0.00819763002025668
ground_354_gt.ply,0.14693119386977113,0.008220340401978518
ground_192_gt.ply,0.14495815932275286,0.006828030815336207
ground_325_gt.ply,0.15727558900751565,0.011916751129047488
ground_474_gt.ply,0.14608640208757742,0.014301735045475598
ground_225_gt.ply,0.15220523566582228,0.00904847150452308
ground_574_gt.ply,0.14396177717480818,0.007329785519489539
ground_1281_gt.ply,0.06928886438588452,0.0006907098499521803
ground_1036_gt.ply,0.05727989932176284,0.0011017576187808643
ground_1381_gt.ply,0.14816243867781914,0.010969500754122286
ground_1136_gt.ply,0.06300955851863803,0.0007966314471501993
ground_358_gt.ply,0.14953884269857431,0.010996095825470256
ground_409_gt.ply,0.14974709115799997,0.009665704724720958
ground_258_gt.ply,0.15068817836004356,0.011312739562827263
ground_509_gt.ply,0.15239591540179417,0.0026689492793420307
ground_1055_gt.ply,0.03917843862726851,0.00047090560033279967
ground_1155_gt.ply,0.06227587380157612,0.0011716715105806917
ground_346_gt.ply,0.15283817578263498,0.011249758092381719
ground_417_gt.ply,0.15218514477811693,0.008575074180588758
ground_246_gt.ply,0.1376872414224373,0.011200255282095829
ground_517_gt.ply,0.14796171498855126,0.010952557407906804
ground_1028_gt.ply,0.06372534816555683,0.000798104156961487
ground_1128_gt.ply,0.04753271849645265,0.0017936226069762873
ground_126_gt.ply,0.14314365891399233,0.0065772976563119425
ground_677_gt.ply,0.0468976456882946,0.0010781305757948832
ground_391_gt.ply,0.14716014697646546,0.009215058532994586
ground_777_gt.ply,0.03218405869701928,0.0006010887579985643
ground_291_gt.ply,0.15436646050261393,0.0123980631405275
ground_1248_gt.ply,0.04063849609000141,0.0007126306793550335
ground_862_gt.ply,0.07198938975099503,0.00145773394769723
ground_72_gt.ply,0.148051331092334,0.013743600388930653
ground_1348_gt.ply,0.14052138234172348,0.011308116905099187
ground_1419_gt.ply,0.1407138282214462,0.009762723017378874
ground_962_gt.ply,0.06113752993361628,0.001973634733095051
ground_1235_gt.ply,0.07158919011503469,0.000745977409516366
ground_1082_gt.ply,0.05562193411195267,0.0011165033068421806
ground_1335_gt.ply,0.14269192941938064,0.01092277942017747
ground_1182_gt.ply,0.0492834367067098,0.0014656917809379275
ground_1256_gt.ply,0.06570111420108414,0.0009830461265205998
ground_1356_gt.ply,0.1532143224414487,0.007475728583817157
ground_1407_gt.ply,0.15973803275779444,0.009960072682915686
ground_138_gt.ply,0.13277816717238078,0.010462173558352333
ground_669_gt.ply,0.022761856766986333,0.001403220695269579
ground_769_gt.ply,0.042388611477790286,0.0009129273875824466
