base_name,Hausdorff_Distance
ground_779_gt.ply,0.42013443337307843
ground_679_gt.ply,0.5923257100112365
ground_128_gt.ply,0.17832140309754882
ground_1417_gt.ply,0.21309752773376892
ground_1346_gt.ply,0.15698532810245397
ground_1246_gt.ply,0.8368417617068608
ground_704_gt.ply,0.8620445594699204
ground_604_gt.ply,0.14826821302052964
ground_155_gt.ply,0.1724941417596867
ground_911_gt.ply,0.33976609381830686
ground_811_gt.ply,0.46160125760059234
ground_972_gt.ply,1.3372104909759817
ground_1409_gt.ply,0.19188142827271415
ground_1358_gt.ply,0.13847233579946117
ground_872_gt.ply,0.6992906573589757
ground_1258_gt.ply,0.9185624396841294
ground_62_gt.ply,0.13194095594852398
ground_281_gt.ply,0.10542720023897777
ground_767_gt.ply,0.5745023863540509
ground_381_gt.ply,0.23426797667940963
ground_667_gt.ply,0.33529599869878324
ground_136_gt.ply,0.17551677387159442
ground_1192_gt.ply,0.6169150955968112
ground_1325_gt.ply,0.23069236009222702
ground_1092_gt.ply,0.587538910553565
ground_1225_gt.ply,0.8386162684697283
ground_1254_gt.ply,0.6379650612096288
ground_1354_gt.ply,0.21074487377785006
ground_1405_gt.ply,0.17613587953471307
ground_147_gt.ply,0.10240653342452245
ground_616_gt.ply,0.16273617420008277
ground_716_gt.ply,1.1527569278058194
ground_1229_gt.ply,0.48771407360751445
ground_803_gt.ply,0.6988993304335878
ground_13_gt.ply,0.12879732785630107
ground_1329_gt.ply,0.15943539023898598
ground_903_gt.ply,0.7723859631996111
ground_860_gt.ply,0.4069849440857021
ground_70_gt.ply,0.20678261264161882
ground_960_gt.ply,0.6562898426925737
ground_124_gt.ply,0.18748417826207583
ground_675_gt.ply,0.402104193107484
ground_393_gt.ply,0.127656583877551
ground_775_gt.ply,0.40610949589379947
ground_293_gt.ply,0.13329315698766536
ground_1237_gt.ply,0.8360722487397609
ground_1080_gt.ply,0.6835749433861426
ground_1337_gt.ply,0.15012021063903283
ground_1180_gt.ply,0.8823332659132074
ground_159_gt.ply,0.15124916330320667
ground_608_gt.ply,0.18455034038220547
