base_name,GT_Median_Distance_Metric,Completed_Median_Distance_Metric
ground_779_gt.ply,0.03503898895849841,0.024643870588557347
ground_679_gt.ply,0.03928987017630597,0.023741627049165312
ground_128_gt.ply,0.04044829738070384,0.024242809767773776
ground_704_gt.ply,0.03836770547766927,0.02454759626072505
ground_604_gt.ply,0.04024384393239515,0.024057068691328447
ground_155_gt.ply,0.03864414881129082,0.023412303954908488
ground_62_gt.ply,0.03985899384390468,0.02412374630961485
ground_281_gt.ply,0.04310386517286981,0.025160860378230288
ground_767_gt.ply,0.04083399524571715,0.025155093422652285
ground_381_gt.ply,0.03957115264474021,0.02361430830585698
ground_667_gt.ply,0.039219325742868384,0.023668592745435597
ground_136_gt.ply,0.04026276864805271,0.02503419491482613
ground_147_gt.ply,0.042255717972260846,0.02520721294477919
ground_616_gt.ply,0.04095416694132889,0.023862194183296423
ground_716_gt.ply,0.04033319495588762,0.023879766291053497
ground_803_gt.ply,0.039990610816997986,0.02568228974947128
ground_13_gt.ply,0.04014381505219981,0.023581242243652045
ground_70_gt.ply,0.04227721300342545,0.025056749338149227
ground_124_gt.ply,0.03959575185314708,0.025455868084147737
ground_675_gt.ply,0.04072510706249413,0.024478003387072296
ground_393_gt.ply,0.041864172723258854,0.024827427467504933
ground_775_gt.ply,0.04095378929005776,0.024576230167935822
ground_293_gt.ply,0.04057072319073579,0.02491638825697512
ground_159_gt.ply,0.04120639008654949,0.02446907200061786
ground_608_gt.ply,0.04034034835369209,0.02467416682638988
ground_708_gt.ply,0.03824089557857216,0.023496919052271265
ground_58_gt.ply,0.04143192227856009,0.024325188477371314
ground_25_gt.ply,0.042423676875365204,0.024743964445792827
ground_620_gt.ply,0.04369847884830565,0.024491836935051803
ground_171_gt.ply,0.03847796875168038,0.022569679965849996
ground_497_gt.ply,0.04125816443469996,0.02391723817912824
ground_720_gt.ply,0.04031749383621964,0.02471889636413878
ground_597_gt.ply,0.04141803186394925,0.0232276998559851
ground_6_gt.ply,0.040631098876674834,0.024874092429244706
ground_643_gt.ply,0.040725956141975106,0.0249556435568955
ground_112_gt.ply,0.03980908698935376,0.024004162267908108
ground_743_gt.ply,0.04213110845839094,0.025230327618599085
ground_46_gt.ply,0.038199636886317695,0.023935628618893617
ground_489_gt.ply,0.04022641837715963,0.02559034479938991
ground_589_gt.ply,0.041850259371660106,0.025306955452510695
ground_37_gt.ply,0.03957997962035771,0.023610713343070425
ground_585_gt.ply,0.04055489212315126,0.02386761785594216
ground_732_gt.ply,0.04126568036978281,0.024000865071701447
ground_485_gt.ply,0.04147429308767091,0.02452092474020759
ground_163_gt.ply,0.04064868067327835,0.025416159153203464
ground_632_gt.ply,0.04003155367512799,0.024937665312037116
ground_751_gt.ply,0.039584290897693275,0.02356562956889119
ground_100_gt.ply,0.04164972133058499,0.025349242538072452
ground_651_gt.ply,0.039961073053127655,0.022950635638725795
ground_54_gt.ply,0.03983013035739681,0.024638205639364193
ground_29_gt.ply,0.04228792345358158,0.024939899605238243
ground_260_gt.ply,0.04134891666203237,0.024339203206022765
ground_531_gt.ply,0.0401994611189551,0.025431556815561373
ground_786_gt.ply,0.04066703715345404,0.02334168853303465
ground_360_gt.ply,0.04219998636296455,0.02438524498895391
ground_431_gt.ply,0.0397596823373045,0.024929484480806487
