base_name,Hausdorff_Distance
ground_128_gt.ply,0.5067827789713448
ground_604_gt.ply,1.419610508121892
ground_155_gt.ply,1.0829823614473746
ground_62_gt.ply,1.1447881569224863
ground_281_gt.ply,0.7096497928474517
ground_381_gt.ply,1.1544380538891905
ground_136_gt.ply,0.9318979156858256
ground_147_gt.ply,1.6064133004316825
ground_616_gt.ply,1.4910175480694567
ground_13_gt.ply,1.028615924522566
ground_70_gt.ply,1.4831808163586884
ground_124_gt.ply,0.2448022902091133
ground_393_gt.ply,1.1544695849965836
ground_293_gt.ply,0.7275491300294483
ground_159_gt.ply,0.9205737591951036
ground_608_gt.ply,1.1904817157034402
ground_58_gt.ply,0.5054681083545884
ground_25_gt.ply,1.2720088166007468
ground_620_gt.ply,0.9257063469435249
ground_171_gt.ply,0.8163309803042444
ground_497_gt.ply,0.6592362721368987
ground_597_gt.ply,0.9380007844190213
ground_6_gt.ply,1.3417567586274186
ground_112_gt.ply,1.1693411062930044
ground_46_gt.ply,1.0035835398766395
ground_489_gt.ply,0.9839100291537272
ground_589_gt.ply,1.0604739906813059
ground_37_gt.ply,0.4855107051503339
ground_585_gt.ply,1.0243578422714121
ground_485_gt.ply,1.578041974436316
ground_163_gt.ply,0.5920359092394332
ground_632_gt.ply,1.3115587232244552
ground_100_gt.ply,1.050842414208466
ground_54_gt.ply,0.8895706508987585
ground_29_gt.ply,0.7425940964090659
ground_260_gt.ply,0.9123983491833677
ground_531_gt.ply,1.3673007971812334
ground_360_gt.ply,0.29442086179515997
ground_431_gt.ply,0.4500671860972363
ground_83_gt.ply,0.6175913925226024
ground_203_gt.ply,0.7530043640120178
ground_552_gt.ply,0.7961599141280242
ground_303_gt.ply,1.017524211654749
ground_452_gt.ply,1.46183275243401
ground_423_gt.ply,0.5770932517006653
ground_372_gt.ply,0.9524193553611388
ground_523_gt.ply,1.3092410355368271
ground_272_gt.ply,0.55572872873033
ground_91_gt.ply,0.9997278987753906
ground_440_gt.ply,0.7432997725754047
ground_311_gt.ply,0.39548314333829687
ground_540_gt.ply,0.805955978529448
ground_211_gt.ply,0.825932172260047
ground_339_gt.ply,1.0350814461857325
ground_468_gt.ply,1.031577194936437
ground_239_gt.ply,0.9247730744354993
ground_568_gt.ply,1.4052437799500876
ground_344_gt.ply,1.435046850937829
ground_415_gt.ply,1.4948911397670634
ground_244_gt.ply,1.1908398613460225
ground_515_gt.ply,1.1009543363839602
ground_190_gt.ply,0.7476090663448544
ground_327_gt.ply,0.6756700580841667
ground_476_gt.ply,0.9140933872442352
ground_227_gt.ply,0.9654089309856877
ground_576_gt.ply,1.2715688630686337
ground_507_gt.ply,0.8171313756770262
ground_256_gt.ply,0.5751879149985272
ground_407_gt.ply,1.037209000106336
ground_356_gt.ply,1.5971865192397383
ground_564_gt.ply,1.0843589080384959
ground_235_gt.ply,1.2547868729981617
ground_464_gt.ply,0.9890447279105412
ground_335_gt.ply,1.0956585432931405
ground_182_gt.ply,0.725519141095123
ground_519_gt.ply,1.3245063223987534
ground_248_gt.ply,1.0087838834338245
ground_419_gt.ply,0.5142916481364597
ground_348_gt.ply,0.3416377755416392
ground_442_gt.ply,1.5568642456062232
ground_313_gt.ply,0.835997895059631
ground_542_gt.ply,1.4493079809714275
ground_213_gt.ply,1.0843552957422646
ground_93_gt.ply,1.1785685695569246
ground_421_gt.ply,1.231914642478126
ground_370_gt.ply,1.1469489831676258
ground_521_gt.ply,0.7861799823656945
ground_270_gt.ply,0.4832104378730853
ground_201_gt.ply,0.7727223732507336
ground_550_gt.ply,1.1674512249357298
ground_301_gt.ply,1.0891825086836797
ground_450_gt.ply,1.2880575884660417
ground_81_gt.ply,1.6489936541602566
ground_262_gt.ply,0.8285455365406389
ground_533_gt.ply,0.7609497509039234
ground_362_gt.ply,1.3431810845705578
ground_433_gt.ply,0.6970394805684768
ground_566_gt.ply,1.3647756609522064
ground_237_gt.ply,1.2122724648518959
ground_466_gt.ply,0.5908099835858533
ground_337_gt.ply,0.6830548018422451
ground_180_gt.ply,0.7160215107475391
ground_578_gt.ply,1.0976502355014588
ground_229_gt.ply,0.8858382615988255
ground_478_gt.ply,1.0809159651111724
ground_329_gt.ply,1.12164827316544
ground_505_gt.ply,0.8877198903678187
ground_254_gt.ply,1.2237710906069954
ground_405_gt.ply,0.8083601321969891
ground_354_gt.ply,0.8451252723779021
ground_192_gt.ply,0.5313193520317103
ground_325_gt.ply,1.0998105383065253
ground_474_gt.ply,1.3366419050374756
ground_225_gt.ply,0.7192454786533052
ground_574_gt.ply,0.9131631278418169
ground_358_gt.ply,0.7229156437819003
ground_409_gt.ply,0.5317680084174813
ground_258_gt.ply,1.3580087529611493
ground_509_gt.ply,0.5233678044570891
ground_346_gt.ply,1.47641515639317
ground_417_gt.ply,0.97411994264177
ground_246_gt.ply,1.0106563548126848
ground_517_gt.ply,1.1319891121152323
ground_126_gt.ply,0.5739608850762824
ground_391_gt.ply,1.1091123064625916
ground_291_gt.ply,0.9150869838066439
ground_72_gt.ply,0.3949451243324169
ground_138_gt.ply,0.4305941145905815
ground_11_gt.ply,0.8912495525716769
ground_145_gt.ply,0.8483644317213956
ground_614_gt.ply,0.9321985422361274
ground_283_gt.ply,0.7988824996029346
ground_383_gt.ply,1.589428059711287
ground_134_gt.ply,0.5555542492309485
ground_60_gt.ply,1.4317020042697166
ground_618_gt.ply,1.396351060039154
ground_149_gt.ply,1.5404097452521364
ground_606_gt.ply,1.285804620556768
ground_157_gt.ply,1.056890209662943
ground_56_gt.ply,1.2404711779486373
ground_102_gt.ply,0.6727438733997384
ground_599_gt.ply,1.0017810951478376
ground_499_gt.ply,0.9760144460766415
ground_8_gt.ply,0.09011682436460772
ground_48_gt.ply,0.7765009502494256
ground_587_gt.ply,0.6127558888520455
ground_487_gt.ply,0.7734429978297912
ground_161_gt.ply,0.6268604307729022
ground_630_gt.ply,0.8362134774277722
ground_35_gt.ply,0.9246305103660523
ground_44_gt.ply,0.7906728865458753
ground_4_gt.ply,0.9528033882886657
ground_110_gt.ply,0.8764734143442819
ground_39_gt.ply,1.3654287366793145
ground_622_gt.ply,1.1038228545426856
ground_173_gt.ply,0.5076941644517473
ground_495_gt.ply,1.1454662594418163
ground_595_gt.ply,0.7788929457667135
ground_27_gt.ply,0.5092441360610871
ground_196_gt.ply,1.1629427009922473
ground_470_gt.ply,0.8792939383436063
ground_321_gt.ply,1.0944135287839023
ground_570_gt.ply,0.6147537104839164
ground_221_gt.ply,1.4665429103680683
ground_413_gt.ply,0.4382788472691768
ground_342_gt.ply,0.7283898353399604
ground_513_gt.ply,0.7984415488027377
ground_242_gt.ply,1.1625933043477876
ground_188_gt.ply,1.0478064621693417
ground_233_gt.ply,0.5646143453590866
ground_562_gt.ply,1.1198445009196036
ground_333_gt.ply,0.8501785574692996
ground_462_gt.ply,1.3796701908500186
ground_184_gt.ply,0.619986299406624
ground_250_gt.ply,0.5267814249099838
ground_501_gt.ply,1.4575111748189569
ground_350_gt.ply,0.9103143272621689
ground_401_gt.ply,0.6065635708087884
ground_529_gt.ply,1.0115748408419436
ground_278_gt.ply,1.1898378462729613
ground_429_gt.ply,1.20709689957107
ground_378_gt.ply,0.6426988820658334
ground_554_gt.ply,1.385815949005366
ground_205_gt.ply,0.8313958544356246
ground_454_gt.ply,0.9274687315910431
ground_305_gt.ply,0.5622410264127763
ground_85_gt.ply,1.0557640338132828
ground_537_gt.ply,0.3898239523373679
ground_266_gt.ply,0.5745284872215733
ground_437_gt.ply,1.0818031221390811
ground_366_gt.ply,1.4136611622391608
ground_89_gt.ply,1.344006012314805
ground_317_gt.ply,0.7136782309362836
ground_446_gt.ply,0.7837657854151378
ground_217_gt.ply,1.2915286285529732
ground_546_gt.ply,0.7480847193239196
ground_97_gt.ply,1.4877102203307284
ground_374_gt.ply,1.4330283531878811
ground_425_gt.ply,1.2797922254429328
ground_274_gt.ply,0.5078641190526862
ground_525_gt.ply,0.4900349047158598
ground_309_gt.ply,0.7758764858528143
ground_458_gt.ply,1.531506883294189
ground_209_gt.ply,0.5681236248547297
ground_558_gt.ply,0.7439439896548009
ground_169_gt.ply,1.1729030389742463
