base_name,GT_Density_Metric,Completed_Density_Metric
ground_128_gt.ply,0.009135319725972157,0.00811782653497415
ground_604_gt.ply,0.016588689188716532,0.013835293771251264
ground_155_gt.ply,0.017616286431158562,0.015813831837012148
ground_62_gt.ply,0.013730372919854975,0.00981578105066499
ground_281_gt.ply,0.017644135829700973,0.014360169643067654
ground_381_gt.ply,0.01857692752697624,0.016243924796661972
ground_136_gt.ply,0.011301393463782597,0.01034158787386071
ground_147_gt.ply,0.0010996477827066565,0.004811106253317298
ground_616_gt.ply,0.008467608713318942,0.006205058769307253
ground_13_gt.ply,0.00028620969780559244,0.00928774881624982
ground_70_gt.ply,0.000857480926298608,0.00686524226181191
ground_124_gt.ply,0.0026675323191322022,0.00697608765230578
ground_393_gt.ply,0.017235190051694875,0.016848848080697976
ground_293_gt.ply,0.018480775412798474,0.014859266707067744
ground_159_gt.ply,0.02083480218482018,0.016711537281536185
ground_608_gt.ply,0.018123918046053115,0.016828543743126985
ground_58_gt.ply,0.0,0.0017672383286553568
ground_25_gt.ply,0.007972261804375585,0.008443146417602541
ground_620_gt.ply,0.015248991106096626,0.016564772563465897
ground_171_gt.ply,0.01770115097914078,0.014119978041222498
ground_497_gt.ply,0.015390057021264555,0.014587273273566093
ground_597_gt.ply,0.01609511652861687,0.012184164721991245
ground_6_gt.ply,0.015689182115678706,0.01311316110232593
ground_112_gt.ply,0.01362001219112558,0.009695255240214357
ground_46_gt.ply,0.013713301571897683,0.009951187282386352
ground_489_gt.ply,0.015894460838014483,0.015412499072875343
ground_589_gt.ply,0.019587029843118258,0.017483673681902328
ground_37_gt.ply,0.008669334653308599,0.007494076312549237
ground_585_gt.ply,0.018153292748404364,0.01887852220135821
ground_485_gt.ply,0.01794613627656702,0.013983237559040202
ground_163_gt.ply,0.02071611783199421,0.015439764220055467
ground_632_gt.ply,0.013190303256119917,0.012127963988285447
ground_100_gt.ply,0.009068371002620404,0.01078524451622633
ground_54_gt.ply,0.014139272840411086,0.0114255009688349
ground_29_gt.ply,0.015813897278843976,0.01127308183006233
ground_260_gt.ply,0.02217894387384814,0.017544158311937126
ground_531_gt.ply,0.015046375730303471,0.01586717578069515
ground_360_gt.ply,0.004946368749101436,0.0054379004773717895
ground_431_gt.ply,0.017157716232017478,0.01370408611308745
ground_83_gt.ply,0.0038800159167455294,0.005957880974841192
ground_203_gt.ply,0.013957601381454585,0.011115315564329197
ground_552_gt.ply,0.02065094844430359,0.01615904277039751
ground_303_gt.ply,0.013875720112118083,0.012117275943618196
ground_452_gt.ply,0.008946060356411144,0.006931985415732197
ground_423_gt.ply,0.016425647668987034,0.012975086820854026
ground_372_gt.ply,0.01880307177572016,0.0165836727224463
ground_523_gt.ply,0.01622543998339227,0.017277092825590958
ground_272_gt.ply,0.017892013678018726,0.013839973846922817
ground_91_gt.ply,0.0,0.0020477580110766246
ground_440_gt.ply,0.018247920226115,0.014544666157056038
ground_311_gt.ply,0.01863344355467094,0.014392483642867908
ground_540_gt.ply,0.017954355232701356,0.01589906714730064
ground_211_gt.ply,0.021024155802293377,0.015944323722091508
ground_339_gt.ply,0.016610866682006932,0.01605177433351276
ground_468_gt.ply,0.013753827346633662,0.01257616348854393
ground_239_gt.ply,0.02452486759741716,0.018457298707821507
ground_568_gt.ply,0.01622654301579905,0.015509254976149415
ground_344_gt.ply,0.017112143704185945,0.01355787653972969
ground_415_gt.ply,0.004858971926847483,0.006755609663284306
ground_244_gt.ply,0.01753244680414883,0.01799650829771778
ground_515_gt.ply,0.016883176620025264,0.012711690200203404
ground_190_gt.ply,0.014010169494048591,0.012382539056924963
ground_327_gt.ply,0.0172184010449948,0.013829719153080839
ground_476_gt.ply,0.008069545110811947,0.0078109306600016816
ground_227_gt.ply,0.01862769581927755,0.01670614391944689
ground_576_gt.ply,0.020232677171058207,0.015888981899591308
ground_507_gt.ply,0.017659867312425897,0.012863574021755957
ground_256_gt.ply,0.020260307377662327,0.014710571883391357
ground_407_gt.ply,0.016093130319762266,0.014882359851859369
ground_356_gt.ply,0.0009877504932125046,0.0037020972859837156
ground_564_gt.ply,0.01422226053189789,0.011246537462315728
ground_235_gt.ply,0.018610528179467848,0.0138872998528841
ground_464_gt.ply,0.017731272438379762,0.016461594037864517
ground_335_gt.ply,0.01594634199500015,0.013698450093779976
ground_182_gt.ply,0.017289107753015377,0.013825278145718423
ground_519_gt.ply,0.015182781976607582,0.01295699833854533
ground_248_gt.ply,0.01677932648815546,0.014614418115494736
ground_419_gt.ply,0.01904335612243743,0.015998356505460335
ground_348_gt.ply,0.019851616946178336,0.013018909028255652
ground_442_gt.ply,0.0040777537916968755,0.004538102747146369
ground_313_gt.ply,0.015331325675935559,0.013915378676295343
ground_542_gt.ply,0.010298403674386215,0.01059287646985943
ground_213_gt.ply,0.01594108064417333,0.01455685121955813
ground_93_gt.ply,0.014274225926141946,0.009595537503369927
ground_421_gt.ply,0.018346717443499364,0.013996261972860236
ground_370_gt.ply,0.017750995534061613,0.014737492635576116
ground_521_gt.ply,0.0201101513289012,0.01732849612173906
ground_270_gt.ply,0.016969158977833722,0.01296808350225668
ground_201_gt.ply,0.01914254556585289,0.013191136051947515
ground_550_gt.ply,0.0199945002520876,0.01743173019553704
ground_301_gt.ply,0.015785816402531506,0.016033230097848173
ground_450_gt.ply,0.01258986277208186,0.013767776426825327
ground_81_gt.ply,0.0,0.004333190552106475
ground_262_gt.ply,0.019664278086157293,0.012083362110564738
ground_533_gt.ply,0.01653235378429408,0.014413884447677074
ground_362_gt.ply,0.01191183062217527,0.006787839156718742
ground_433_gt.ply,0.018955512228693138,0.013847986043586075
ground_566_gt.ply,0.019262964376449244,0.0156580879097924
ground_237_gt.ply,0.015238252482896546,0.013087323608216855
ground_466_gt.ply,0.016921108438398204,0.012498361816819476
ground_337_gt.ply,0.015475868323186365,0.014354395552779403
ground_180_gt.ply,0.015395611369006051,0.01270906051115482
ground_578_gt.ply,0.016237423953402042,0.014712823724856026
ground_229_gt.ply,0.016377368901904672,0.017813790707003757
ground_478_gt.ply,0.016279344268675312,0.013852610370589243
ground_329_gt.ply,0.014239767957739327,0.015052243696277364
ground_505_gt.ply,0.017141102843697558,0.01354894915527349
ground_254_gt.ply,0.016282760377279826,0.014977601655813992
ground_405_gt.ply,0.0188638459375586,0.01572214911028127
ground_354_gt.ply,0.015380932257753341,0.013960578775006135
ground_192_gt.ply,0.021907583058181326,0.015281203994134279
ground_325_gt.ply,0.016374835005063725,0.017877052683100435
ground_474_gt.ply,0.017077648887628517,0.013194070767231973
ground_225_gt.ply,0.021752436802457625,0.01759466190149754
ground_574_gt.ply,0.015920237699483277,0.01224141469904624
ground_358_gt.ply,0.019313710682213575,0.014368685531261353
ground_409_gt.ply,0.00499459755246921,0.005293593304919918
ground_258_gt.ply,0.016285988054944252,0.01625329157626913
ground_509_gt.ply,0.0,0.0070937731300000865
ground_346_gt.ply,0.014065284567297581,0.01100512053829509
ground_417_gt.ply,0.016868679056146228,0.014691432245776322
ground_246_gt.ply,0.016736500161318595,0.013603331291542991
ground_517_gt.ply,0.017050747252002525,0.0159132699952301
ground_126_gt.ply,0.009745433532292269,0.008003930422762562
ground_391_gt.ply,0.013386464264161907,0.014400414280729225
ground_291_gt.ply,0.020553340319260923,0.015952445486683897
ground_72_gt.ply,0.011164691636276152,0.008229189282157209
ground_138_gt.ply,0.004858724264543611,0.0051413266475468285
ground_11_gt.ply,0.015791633481046258,0.01162621820054423
ground_145_gt.ply,0.01661684015112715,0.014015506943441537
ground_614_gt.ply,0.020496842389462866,0.016501782886822976
ground_283_gt.ply,0.020229713720645044,0.015586379356132156
ground_383_gt.ply,0.0017563392026653287,0.004073371325349804
ground_134_gt.ply,0.018403998547885336,0.012709574250673036
ground_60_gt.ply,0.010483289284318598,0.009426287716418331
ground_618_gt.ply,0.012356954669937569,0.012640804573991842
ground_149_gt.ply,0.0005860592258903826,0.004378799745740128
ground_606_gt.ply,0.014161252751092757,0.012146180229270848
