base_name,EMD_Distance
ground_779_gt.ply,1.257108532587905
ground_679_gt.ply,1.4558451283892497
ground_128_gt.ply,0.8399469554771029
ground_1417_gt.ply,0.9308559645921621
ground_1346_gt.ply,0.837974866477015
ground_1246_gt.ply,1.2929682387904988
ground_704_gt.ply,1.4548813144009791
ground_604_gt.ply,0.8791633961508954
ground_155_gt.ply,0.8517631547612885
ground_911_gt.ply,1.3863187709324798
ground_811_gt.ply,1.3318236268781156
ground_972_gt.ply,0.8127024569941111
ground_1409_gt.ply,0.8245136016883542
ground_1358_gt.ply,0.7202111028958018
ground_872_gt.ply,1.5215198760712816
ground_1258_gt.ply,1.4167137966332823
ground_62_gt.ply,0.8237876538968669
ground_281_gt.ply,0.6554496803885357
ground_767_gt.ply,1.2080506609645636
ground_381_gt.ply,0.8188461603407158
ground_667_gt.ply,1.528080152894661
ground_136_gt.ply,0.7308058435846491
ground_1192_gt.ply,1.5186661799659462
ground_1325_gt.ply,0.9291867522048973
ground_1092_gt.ply,1.1752282894946013
ground_1225_gt.ply,1.08787121014017
ground_1254_gt.ply,1.4212716905484344
ground_1354_gt.ply,0.8836374287481665
ground_1405_gt.ply,0.8453123708316433
ground_147_gt.ply,0.8990332654128335
ground_616_gt.ply,0.8629554959950616
ground_716_gt.ply,1.2278987092650406
ground_1229_gt.ply,1.1752363044078515
ground_803_gt.ply,1.4925475320225075
ground_13_gt.ply,0.8733804645873916
ground_1329_gt.ply,0.9000862641807967
ground_903_gt.ply,1.4282968684611375
ground_860_gt.ply,1.5612115564901803
ground_70_gt.ply,0.8501804812643652
ground_960_gt.ply,1.3690269859539073
ground_124_gt.ply,0.6013513803656636
ground_675_gt.ply,1.310806376108808
ground_393_gt.ply,0.7814053899735378
ground_775_gt.ply,1.1641896339415718
ground_293_gt.ply,0.7110940401097753
ground_1237_gt.ply,1.074185359645431
ground_1080_gt.ply,1.5488733126570644
ground_1337_gt.ply,0.8680249133523469
ground_1180_gt.ply,1.5450094829143632
ground_159_gt.ply,0.8630464495828164
ground_608_gt.ply,0.7638753299378339
ground_708_gt.ply,1.3321228103308378
ground_58_gt.ply,0.8104861246001361
ground_848_gt.ply,1.382284960544786
ground_1262_gt.ply,1.4788032933215192
ground_1433_gt.ply,0.8872646784531876
ground_948_gt.ply,1.2362163038655016
ground_1362_gt.ply,0.9336620738881346
ground_25_gt.ply,0.8620303498838
ground_835_gt.ply,1.2754715271632324
ground_935_gt.ply,1.3783252467497489
ground_620_gt.ply,0.7975708558003869
ground_171_gt.ply,0.8475656564552299
ground_497_gt.ply,0.8848186055155817
ground_720_gt.ply,1.3718974317447086
ground_597_gt.ply,0.8183471035810193
ground_6_gt.ply,0.8551495005083973
ground_643_gt.ply,0.8168668042211384
ground_112_gt.ply,0.8308287090726297
ground_743_gt.ply,1.352506000116087
ground_46_gt.ply,0.8824286973676555
ground_856_gt.ply,1.4637459436156315
ground_956_gt.ply,1.5494803688593914
ground_489_gt.ply,0.8668714546406905
ground_589_gt.ply,0.8568056282999934
ground_1201_gt.ply,1.5737850160998952
ground_1301_gt.ply,0.8605144631459435
ground_1370_gt.ply,0.8694404256911614
ground_1421_gt.ply,0.8189974984882016
ground_1270_gt.ply,1.4852616613103025
ground_927_gt.ply,1.244844365426052
ground_37_gt.ply,0.8546472338362918
ground_827_gt.ply,1.5356982086977153
ground_585_gt.ply,0.7818070260812845
ground_732_gt.ply,1.3598400772203618
ground_485_gt.ply,0.7622927237514479
ground_163_gt.ply,0.7842641303363853
ground_632_gt.ply,0.8426603535282525
ground_751_gt.ply,1.4077356317001133
ground_100_gt.ply,0.8273092364138726
ground_651_gt.ply,1.1931732891254434
ground_944_gt.ply,1.4299122233328656
ground_54_gt.ply,0.8916241298957898
ground_844_gt.ply,1.1442777584110846
ground_1313_gt.ply,0.8261701472268619
ground_939_gt.ply,1.5283214160143372
ground_1442_gt.ply,0.8741923495756528
ground_29_gt.ply,0.7329705353783206
ground_1213_gt.ply,1.4201342486368822
ground_839_gt.ply,1.2542162054878814
ground_1173_gt.ply,1.0131884678997445
ground_1073_gt.ply,1.2175338280315713
ground_260_gt.ply,0.8112014159725498
ground_531_gt.ply,0.8476794661906253
ground_786_gt.ply,1.3097983711257677
ground_360_gt.ply,0.8128504066906875
ground_431_gt.ply,0.8262200173578689
ground_686_gt.ply,1.362111598006588
ground_993_gt.ply,1.3629578134917997
ground_893_gt.ply,1.5288437845285394
ground_83_gt.ply,0.8054803803860213
ground_203_gt.ply,0.7936465394917527
ground_552_gt.ply,0.8690320467987434
ground_303_gt.ply,0.7608488491942957
ground_452_gt.ply,0.669176230411684
ground_1110_gt.ply,1.4847705569762502
ground_1010_gt.ply,1.3225954460893132
ground_798_gt.ply,1.0099192212361139
ground_698_gt.ply,1.0687057520028083
ground_1061_gt.ply,1.2205228368212808
ground_1161_gt.ply,1.5700343510757098
ground_694_gt.ply,1.2315958301344698
ground_423_gt.ply,0.8400636348149173
ground_372_gt.ply,0.7913514434756349
ground_794_gt.ply,1.0431190745298544
ground_523_gt.ply,0.9192365367226554
ground_272_gt.ply,0.8257589901138528
ground_881_gt.ply,1.326033431379966
ground_91_gt.ply,0.7796560571174549
ground_981_gt.ply,1.2334353877634405
ground_440_gt.ply,0.5914832974798901
ground_311_gt.ply,0.8411034903254362
ground_540_gt.ply,0.8762042071976454
ground_211_gt.ply,0.9101455747511554
ground_1002_gt.ply,1.523827250126573
ground_1102_gt.ply,1.4496540325410228
ground_1057_gt.ply,1.5459893885263707
ground_1157_gt.ply,1.3541008839160462
ground_339_gt.ply,0.6231436118558666
ground_468_gt.ply,0.8630713067616027
ground_239_gt.ply,0.8240278487896251
ground_568_gt.ply,0.7945215458307452
ground_344_gt.ply,0.8719147752690538
ground_415_gt.ply,0.6014034875035195
ground_244_gt.ply,0.7757329717265283
ground_515_gt.ply,0.7582604454087688
ground_190_gt.ply,0.8097283272235385
ground_327_gt.ply,0.838442884586223
ground_476_gt.ply,0.8420200889645606
ground_227_gt.ply,0.8171078060670769
ground_576_gt.ply,0.7551048384975702
ground_1049_gt.ply,1.3190783396019072
ground_1149_gt.ply,1.03514331351245
ground_1283_gt.ply,1.3050334694865096
ground_1034_gt.ply,1.0133080441707603
ground_1383_gt.ply,0.8241915291690747
ground_1134_gt.ply,1.531211664399351
ground_1145_gt.ply,1.569896964303034
ground_1045_gt.ply,1.5819323771870937
ground_1138_gt.ply,1.491790884259005
ground_1038_gt.ply,1.203703348029351
ground_507_gt.ply,0.8184559635383035
ground_256_gt.ply,0.9025680575604706
ground_407_gt.ply,0.76091971283772
ground_356_gt.ply,0.8170946273204657
ground_564_gt.ply,0.9060889238106794
ground_235_gt.ply,0.9376660187595467
ground_464_gt.ply,0.812218854446203
ground_335_gt.ply,0.8012019865232098
ground_182_gt.ply,0.8595233091605722
ground_519_gt.ply,0.8614174527516368
ground_248_gt.ply,0.8026562529156701
ground_419_gt.ply,0.9018966433669382
ground_348_gt.ply,0.8030424385992208
ground_1126_gt.ply,1.4846664634709086
ground_1391_gt.ply,0.90456354671605
ground_1026_gt.ply,1.252551712366463
ground_1291_gt.ply,0.8859720609227868
ground_442_gt.ply,0.7971699974407693
ground_313_gt.ply,0.7349428480881242
ground_542_gt.ply,0.8781705698134432
ground_213_gt.ply,0.9086246684645415
ground_688_gt.ply,1.1231625637483238
ground_788_gt.ply,1.1984842219592058
ground_1000_gt.ply,1.249357012895209
ground_1100_gt.ply,1.5558783018574533
ground_1063_gt.ply,1.346889146275805
ground_1163_gt.ply,1.5761062500466982
ground_883_gt.ply,1.3224949027313124
ground_93_gt.ply,0.8488502705854034
ground_983_gt.ply,1.2696148928053783
ground_696_gt.ply,1.5103862856141632
ground_421_gt.ply,0.8414490491554311
ground_370_gt.ply,0.8413992970448864
ground_796_gt.ply,1.3939163868917637
ground_521_gt.ply,0.8560094543811549
ground_270_gt.ply,0.805861020337708
ground_201_gt.ply,0.9076986242350992
ground_550_gt.ply,0.8761503978596162
ground_301_gt.ply,0.8386884536135485
ground_450_gt.ply,0.8966362631041811
ground_1112_gt.ply,1.1871172708349835
ground_1012_gt.ply,1.5066133782672602
ground_1171_gt.ply,1.3361742542540704
ground_1071_gt.ply,1.4775482302925236
ground_991_gt.ply,1.5045147270891848
ground_891_gt.ply,1.555684853346723
ground_81_gt.ply,0.888205584874867
ground_262_gt.ply,0.8647274460490263
ground_533_gt.ply,0.7739697463269205
ground_784_gt.ply,1.2773918763698953
ground_362_gt.ply,0.8289284989214861
ground_433_gt.ply,0.8382936937489968
ground_684_gt.ply,1.5381389443376656
ground_1159_gt.ply,1.3506794025441085
ground_1059_gt.ply,1.5587017367898897
ground_566_gt.ply,0.8842835029239736
ground_237_gt.ply,0.7384363280906642
ground_466_gt.ply,0.8433901259154342
ground_337_gt.ply,0.9270015044355672
ground_180_gt.ply,0.7080288911877151
ground_1124_gt.ply,1.4942630047489065
ground_1393_gt.ply,0.9161945444218342
ground_1024_gt.ply,1.524472847808491
ground_1293_gt.ply,0.9251462106747244
ground_578_gt.ply,0.8777354547791129
ground_229_gt.ply,0.891555931474955
ground_478_gt.ply,0.7895552713509224
ground_329_gt.ply,0.8494650275992187
ground_1147_gt.ply,1.4707399536153656
ground_1047_gt.ply,1.1366077195594408
ground_505_gt.ply,0.7823881228712528
ground_254_gt.ply,0.9294448605826064
ground_405_gt.ply,0.8029185279548439
ground_354_gt.ply,0.8058640657588778
ground_192_gt.ply,0.816710371513377
ground_325_gt.ply,0.6879842080185558
ground_474_gt.ply,0.8513512580384482
ground_225_gt.ply,0.8287769522455634
ground_574_gt.ply,0.9051073084814728
ground_1281_gt.ply,1.529901049094315
ground_1036_gt.ply,1.556908417737339
ground_1381_gt.ply,0.8377215655729193
ground_1136_gt.ply,1.6099421862072114
ground_358_gt.ply,0.8331433323421565
ground_409_gt.ply,0.8453778468113254
ground_258_gt.ply,0.8850861945464921
ground_509_gt.ply,0.8633202950296491
ground_1055_gt.ply,1.1532951263371942
ground_1155_gt.ply,1.526099948456668
ground_346_gt.ply,0.8224146750581394
ground_417_gt.ply,0.8014193428454848
ground_246_gt.ply,0.8173270871733306
ground_517_gt.ply,0.769625735072637
ground_1028_gt.ply,1.3626191698519607
ground_1128_gt.ply,1.5431607868802835
ground_126_gt.ply,0.8834257448634275
ground_677_gt.ply,1.335677337809662
ground_391_gt.ply,0.8434039056519407
ground_777_gt.ply,1.2463353890472015
ground_291_gt.ply,0.8160941544743737
ground_1248_gt.ply,1.1504398142688457
ground_862_gt.ply,1.4966668702087893
ground_72_gt.ply,0.7778938015909138
ground_1348_gt.ply,0.8174465569950057
ground_1419_gt.ply,0.8017472348679805
ground_962_gt.ply,1.5443206082107355
ground_1235_gt.ply,1.545420052829475
ground_1082_gt.ply,1.3481368634801454
ground_1335_gt.ply,0.7928984804270862
ground_1182_gt.ply,1.4336242887031119
ground_1256_gt.ply,1.4159533655572591
ground_1356_gt.ply,0.918914639678127
ground_1407_gt.ply,0.8900282408601304
ground_138_gt.ply,0.8301367754972214
ground_669_gt.ply,0.9303333684587367
ground_769_gt.ply,1.4329649374150595
ground_801_gt.ply,1.5208477446452873
ground_11_gt.ply,0.8111329881450089
ground_901_gt.ply,1.4566594174561862
ground_145_gt.ply,0.8085499612168718
ground_614_gt.ply,0.8945129965606016
ground_714_gt.ply,1.3135176121934697
ground_283_gt.ply,0.8629941773801117
ground_765_gt.ply,1.5650699997843913
ground_383_gt.ply,0.8294476405131115
ground_665_gt.ply,1.3374259730620606
ground_134_gt.ply,0.8039246414090304
ground_970_gt.ply,1.1734442054740513
ground_870_gt.ply,1.5108568677488436
ground_60_gt.ply,0.9004917314523243
ground_718_gt.ply,1.3735563295759439
ground_618_gt.ply,0.7868543494554482
ground_149_gt.ply,0.8330475263283589
ground_1190_gt.ply,1.533949191466977
ground_1327_gt.ply,0.78683935813826
ground_1090_gt.ply,0.9814094706944924
ground_1227_gt.ply,1.5340018201142116
ground_1415_gt.ply,0.8838251963292368
ground_1344_gt.ply,0.8618011940318925
ground_1244_gt.ply,1.418989474008281
ground_913_gt.ply,1.4869539969771948
