base_name,Hausdorff_Distance
ground_779_gt.ply,0.16175550573507846
ground_679_gt.ply,0.14949961840514156
ground_128_gt.ply,0.1729145352083853
ground_704_gt.ply,0.2796729490348026
ground_604_gt.ply,0.1835724759058688
ground_155_gt.ply,0.18273357153525657
ground_62_gt.ply,0.1380547512097307
ground_281_gt.ply,0.15056790055878572
ground_767_gt.ply,0.18409361722081274
ground_381_gt.ply,0.7542331171789881
ground_667_gt.ply,0.1788804585985574
ground_136_gt.ply,0.1651014683494428
ground_147_gt.ply,0.20301641543046467
ground_616_gt.ply,0.20191047614166446
ground_716_gt.ply,0.1635912082351493
ground_803_gt.ply,1.1183223102918662
ground_13_gt.ply,0.19351101592646122
ground_70_gt.ply,0.13232499594541716
ground_124_gt.ply,1.1821218191227783
ground_675_gt.ply,0.2192592037010291
ground_393_gt.ply,0.2964723123636197
ground_775_gt.ply,0.11585405991362056
ground_293_gt.ply,0.11311846157578949
ground_159_gt.ply,0.1088990556881736
ground_608_gt.ply,0.17127362448786831
ground_708_gt.ply,1.0799237515145221
ground_58_gt.ply,0.13139819344220804
ground_25_gt.ply,0.1824425804322608
ground_620_gt.ply,0.14847055813232116
ground_171_gt.ply,0.20304401496318877
ground_497_gt.ply,0.23907721561770673
ground_720_gt.ply,0.8698651186138366
ground_597_gt.ply,0.7730538316382312
ground_6_gt.ply,0.2286406334595791
ground_643_gt.ply,0.16423748753938644
ground_112_gt.ply,1.0046748457207224
ground_743_gt.ply,1.1107333279303488
ground_46_gt.ply,0.19491280570090827
ground_489_gt.ply,0.496951340311972
ground_589_gt.ply,1.2827524427207062
ground_37_gt.ply,0.7600124764695612
ground_585_gt.ply,0.15847391482828818
ground_732_gt.ply,0.3756572100912214
ground_485_gt.ply,0.42022954779278043
ground_163_gt.ply,1.1460109061877424
ground_632_gt.ply,0.22278491421206623
ground_751_gt.ply,0.17772198204282616
ground_100_gt.ply,0.1951033289183669
ground_651_gt.ply,0.169157854683664
ground_54_gt.ply,0.2480578723369101
ground_29_gt.ply,1.2615764057883427
ground_260_gt.ply,0.1580976386591112
ground_531_gt.ply,0.18587452042335742
ground_786_gt.ply,0.21515781599221118
ground_360_gt.ply,0.20320779779070594
ground_431_gt.ply,0.3808310768790782
ground_686_gt.ply,0.19333565064364008
ground_83_gt.ply,0.1691631947745725
ground_203_gt.ply,0.1598710420441571
ground_552_gt.ply,0.1931427587998319
ground_303_gt.ply,0.23118025357552152
ground_452_gt.ply,0.351893890771686
ground_798_gt.ply,0.12108848148999021
ground_698_gt.ply,0.49489842622024754
ground_694_gt.ply,0.1706178400224584
ground_423_gt.ply,0.34257748191234677
ground_372_gt.ply,0.14220884227420894
ground_794_gt.ply,0.15076141221585354
ground_523_gt.ply,0.25909693460518407
ground_272_gt.ply,0.15851462922306142
ground_91_gt.ply,0.2837706650172481
ground_440_gt.ply,0.1690696571235233
ground_311_gt.ply,0.7497225920466392
ground_540_gt.ply,0.598633962032241
