base_name,EMD_Distance
ground_779_gt.ply,0.5150684899688914
ground_679_gt.ply,0.1685063697376667
ground_128_gt.ply,0.14379321578086368
ground_1417_gt.ply,0.15684305367389875
ground_1346_gt.ply,0.169035315573401
ground_1246_gt.ply,0.21021624972913944
ground_704_gt.ply,0.22863476341324304
ground_604_gt.ply,0.14476507422538643
ground_155_gt.ply,0.21014838551789522
ground_911_gt.ply,0.2500448478545474
ground_811_gt.ply,0.26087846852486324
ground_972_gt.ply,0.22001281897916372
ground_1409_gt.ply,0.16718707514992492
ground_1358_gt.ply,0.1500312992238766
ground_872_gt.ply,0.1839298370265426
ground_1258_gt.ply,1.0157659580873115
ground_62_gt.ply,0.171564085115834
ground_281_gt.ply,0.15641375050569079
ground_767_gt.ply,0.2644990124588918
ground_381_gt.ply,0.17913130976747516
ground_667_gt.ply,0.2517296819591051
ground_136_gt.ply,0.17832962806401445
ground_1192_gt.ply,0.2147507632248636
ground_1325_gt.ply,0.20654862978065178
ground_1092_gt.ply,0.4211335551251322
ground_1225_gt.ply,0.269909144923506
ground_1254_gt.ply,0.2564531116511393
ground_1354_gt.ply,0.15868340546472634
ground_1405_gt.ply,0.18862243805705856
ground_147_gt.ply,0.149564117687071
ground_616_gt.ply,0.21088049343112406
ground_716_gt.ply,0.5225299224792505
ground_1229_gt.ply,0.2580382553070276
ground_803_gt.ply,0.2124654419304323
ground_13_gt.ply,0.19325850592964097
ground_1329_gt.ply,0.19597858051678754
ground_903_gt.ply,0.2939467898113257
ground_860_gt.ply,0.27579722872891516
ground_70_gt.ply,0.1544945846246127
ground_960_gt.ply,0.2735292925214324
ground_124_gt.ply,0.14710423686307644
ground_675_gt.ply,0.3250733241241534
ground_393_gt.ply,0.12621936854258534
ground_775_gt.ply,0.3651376434349348
ground_293_gt.ply,0.14488713827713545
ground_1237_gt.ply,0.578712915571051
ground_1080_gt.ply,0.34127945904022683
ground_1337_gt.ply,0.16259466144844278
ground_1180_gt.ply,0.2882370643658217
ground_159_gt.ply,0.14335952958793952
ground_608_gt.ply,0.17660960444525445
ground_708_gt.ply,0.22833711347402438
ground_58_gt.ply,0.17039984082881246
ground_848_gt.ply,0.2107488546991443
ground_1262_gt.ply,0.21568559102386634
ground_1433_gt.ply,0.17107895857403094
ground_948_gt.ply,0.25470267508280703
ground_1362_gt.ply,0.13086270775208195
ground_25_gt.ply,0.171537461605917
ground_835_gt.ply,0.34823894179583814
ground_935_gt.ply,0.21125456516530375
ground_620_gt.ply,0.16477560004647868
ground_171_gt.ply,0.15176693699575575
ground_497_gt.ply,0.1604311502164636
ground_720_gt.ply,0.39325418660164246
ground_597_gt.ply,0.1629132862679225
ground_6_gt.ply,0.18805617551919776
ground_643_gt.ply,0.1474342181174756
ground_112_gt.ply,0.18132470556232488
ground_743_gt.ply,0.2653052919778917
ground_46_gt.ply,0.18561682897633647
ground_856_gt.ply,0.19629890115804846
ground_956_gt.ply,0.2017302528748295
ground_489_gt.ply,0.1462857601488641
ground_589_gt.ply,0.15424678992490903
ground_1201_gt.ply,0.2231058598217558
ground_1301_gt.ply,0.1719948110566519
ground_1370_gt.ply,0.18359527503549541
ground_1421_gt.ply,0.1847084481513833
ground_1270_gt.ply,0.16263247124175917
ground_927_gt.ply,0.17094036598314372
ground_37_gt.ply,0.18339285304848316
ground_827_gt.ply,0.3588597871290521
ground_585_gt.ply,0.15007472375514272
ground_732_gt.ply,0.23203929071543744
ground_485_gt.ply,0.13742248055012046
ground_163_gt.ply,0.17722791879010055
ground_632_gt.ply,0.2052429945236377
ground_751_gt.ply,0.4077884528682592
ground_100_gt.ply,0.14821261026796223
ground_651_gt.ply,0.362055467290551
ground_944_gt.ply,0.2664364051688701
ground_54_gt.ply,0.1595984168794844
ground_844_gt.ply,0.21459010775486026
ground_1313_gt.ply,0.16707909187337883
ground_939_gt.ply,0.25754730925904595
ground_1442_gt.ply,0.16298764501127036
ground_29_gt.ply,0.13945346668100717
ground_1213_gt.ply,0.17906483673292684
ground_839_gt.ply,0.2836385832006652
ground_1173_gt.ply,0.2749345979532902
ground_1073_gt.ply,0.4433858340898734
ground_260_gt.ply,0.18555901334677322
ground_531_gt.ply,0.176707307881125
ground_786_gt.ply,0.31977816951343063
ground_360_gt.ply,0.14287353582585238
ground_431_gt.ply,0.15463698748107935
ground_686_gt.ply,0.4084738600859955
ground_993_gt.ply,0.29724905103825755
ground_893_gt.ply,0.46131311531238484
ground_83_gt.ply,0.17025976741693982
ground_203_gt.ply,0.19618946828553413
ground_552_gt.ply,0.1797423094880765
ground_303_gt.ply,0.18216857482110907
ground_452_gt.ply,0.15802524013724178
ground_1110_gt.ply,0.16011680537676698
ground_1010_gt.ply,0.269433857394848
ground_798_gt.ply,0.41995632931047105
ground_698_gt.ply,0.2561574597054592
ground_1061_gt.ply,0.4912055552790418
ground_1161_gt.ply,0.20476580156101
ground_694_gt.ply,0.308169289409928
ground_423_gt.ply,0.20621398976757305
ground_372_gt.ply,0.1882275239926769
ground_794_gt.ply,0.49033949929513854
ground_523_gt.ply,0.17478731095359204
ground_272_gt.ply,0.22551697893216044
ground_881_gt.ply,0.1752858212277615
ground_91_gt.ply,0.16367035828840773
ground_981_gt.ply,0.28463060344231206
ground_440_gt.ply,0.17349992564141184
ground_311_gt.ply,0.1868012850851762
