base_name,GT_Density_Metric,Completed_Density_Metric
ground_779_gt.ply,0.017591212449352515,0.010652545394437591
ground_679_gt.ply,0.008727387771746415,0.007779117322968206
ground_128_gt.ply,0.0402466352661882,0.025123248632414788
ground_1417_gt.ply,0.03945437018303735,0.025450264278628856
ground_1346_gt.ply,0.038168246600247716,0.024079193649152026
ground_1246_gt.ply,0.018935807213426532,0.013102953343650137
ground_704_gt.ply,0.010705214945914837,0.008989600767897586
ground_604_gt.ply,0.039593888765335365,0.02444862464371599
ground_155_gt.ply,0.038586784379877094,0.023953089943856035
ground_911_gt.ply,0.018152162900680814,0.014194785056484822
ground_811_gt.ply,0.020374299132724028,0.014685620520117711
ground_972_gt.ply,0.011077098072074115,0.009933603051965742
ground_1409_gt.ply,0.037140022263926264,0.024529051670763923
ground_1358_gt.ply,0.039763319716447885,0.024727742580051157
ground_872_gt.ply,0.019086313672086096,0.013366080929485356
ground_1258_gt.ply,0.012761429523508405,0.01008045060545653
ground_62_gt.ply,0.039059717431675224,0.02426316243662656
ground_281_gt.ply,0.04038515796794178,0.02529348296003621
ground_767_gt.ply,0.016012156698847122,0.011713738785431804
ground_381_gt.ply,0.038621525127296864,0.02378026553656796
ground_667_gt.ply,0.016720911174832865,0.011316232531803423
ground_136_gt.ply,0.03927544199067817,0.026104046646062317
ground_1192_gt.ply,0.015118059877108844,0.011992261518405012
ground_1325_gt.ply,0.038384772281526,0.02415192869476661
ground_1092_gt.ply,0.015262670732536085,0.013091126131548014
ground_1225_gt.ply,0.019521616419291603,0.015529401110973062
ground_1254_gt.ply,0.013596454899440516,0.010477845317721187
ground_1354_gt.ply,0.038279345302653575,0.02303427619960277
ground_1405_gt.ply,0.03881900978685495,0.024896356933913608
ground_147_gt.ply,0.04058270193092241,0.02533511107863406
ground_616_gt.ply,0.039001677451653664,0.02449057737225389
ground_716_gt.ply,0.014431136351468763,0.01128383452775156
ground_1229_gt.ply,0.019797275748909084,0.01420966282077909
ground_803_gt.ply,0.017869237122662484,0.012581523432457069
ground_13_gt.ply,0.03882289716273562,0.02345802492696041
ground_1329_gt.ply,0.03885625831137278,0.023704568231961497
ground_903_gt.ply,0.02011679696024415,0.015364107914207633
ground_860_gt.ply,0.017234372565255115,0.01295999206887059
ground_70_gt.ply,0.04070783611182798,0.025122644622626287
ground_960_gt.ply,0.019558382765485778,0.01372165803686195
ground_124_gt.ply,0.04011121496956901,0.02669536869025675
ground_675_gt.ply,0.0019224912742101627,0.00389005936329665
ground_393_gt.ply,0.04077528475622334,0.025419701764966142
ground_775_gt.ply,0.011940489587260008,0.010236756560960897
ground_293_gt.ply,0.040075558375330736,0.0250749758052122
ground_1237_gt.ply,0.019606392433239823,0.01559044441058194
ground_1080_gt.ply,0.01708055547412603,0.014216814131926622
ground_1337_gt.ply,0.037866625731341516,0.02393352935897464
ground_1180_gt.ply,0.020207661862172523,0.015560045603914599
ground_159_gt.ply,0.04101089262068438,0.02525527194764769
ground_608_gt.ply,0.03922503242893568,0.0257888976178523
ground_708_gt.ply,0.009999792900322949,0.009237587176548172
ground_58_gt.ply,0.0400980444736709,0.025203500223443975
ground_848_gt.ply,0.02009783772058498,0.015317382086161365
ground_1262_gt.ply,0.019694469393624486,0.014182736311136887
ground_1433_gt.ply,0.037341208683146145,0.02332784772885155
ground_948_gt.ply,0.018588831550959868,0.013567029563454989
