base_name,GT_Density_Metric,Completed_Density_Metric
ground_779_gt.ply,0.009525353187791633,0.007752016683758911
ground_679_gt.ply,0.019251182546898463,0.009754028919521545
ground_128_gt.ply,0.040577483870495555,0.027589903909676815
ground_1417_gt.ply,0.039971349501038006,0.028609994422256875
ground_1346_gt.ply,0.038397375010172444,0.028192740566911102
ground_1246_gt.ply,0.013141290271169106,0.007855435089050357
ground_704_gt.ply,0.01360806806047607,0.008881790555950283
ground_604_gt.ply,0.03958876310528935,0.02820343544168491
ground_155_gt.ply,0.03904923879014043,0.0276315912325407
ground_911_gt.ply,0.022803589407048335,0.015576414182626827
ground_811_gt.ply,0.015821868942567298,0.009692621635850183
ground_972_gt.ply,0.015687210236023316,0.00904458817777654
ground_1409_gt.ply,0.03880980519142473,0.02860480384572856
ground_1358_gt.ply,0.04000954138519871,0.02820622100292162
ground_872_gt.ply,0.019734725072213535,0.012240349588217129
ground_1258_gt.ply,0.016515405267835813,0.00851426345383727
ground_62_gt.ply,0.03789473690464519,0.02787962152766239
ground_281_gt.ply,0.040992125530549615,0.02857781934365543
ground_767_gt.ply,0.013611966289539017,0.007784727059282397
ground_381_gt.ply,0.03849396807760931,0.027123844784454863
ground_667_gt.ply,0.01614299641041901,0.010094177106362791
ground_136_gt.ply,0.03791480152595626,0.029191789659486128
ground_1192_gt.ply,0.01891394851964574,0.013673155690626127
ground_1325_gt.ply,0.03898915086320785,0.03149780698137931
ground_1092_gt.ply,0.015707848447744505,0.008192560189704799
ground_1225_gt.ply,0.016196146472421215,0.008643474191090222
ground_1254_gt.ply,0.014195888228340772,0.009549582326826329
ground_1354_gt.ply,0.040412394239755664,0.027698414782273667
ground_1405_gt.ply,0.038933354789026764,0.02960062775290001
ground_147_gt.ply,0.040822295316080434,0.029310182668211292
ground_616_gt.ply,0.03964318998317849,0.029099916628903037
ground_716_gt.ply,0.010654911864228189,0.0062295753228386475
ground_1229_gt.ply,0.01623702312854601,0.010845659457738877
ground_803_gt.ply,0.02187132414400146,0.013858383772330351
ground_13_gt.ply,0.038431751520018737,0.02942579472805267
ground_1329_gt.ply,0.040121802657196934,0.029698028698634166
ground_903_gt.ply,0.017549736220283916,0.012724760683626357
ground_860_gt.ply,0.018011225896801274,0.009814043921302912
ground_70_gt.ply,0.04053519241667051,0.02880616653403207
ground_960_gt.ply,0.016313160400779608,0.010160110681223558
ground_124_gt.ply,0.03943117578581769,0.02800950417307768
ground_675_gt.ply,0.009911156173426972,0.007124922569692033
ground_393_gt.ply,0.04012101959906006,0.027468695237596874
ground_775_gt.ply,0.003353561848911976,0.0066069675352792125
ground_293_gt.ply,0.03992962535492777,0.02913409504505201
ground_1237_gt.ply,0.003408695144344581,0.004903680016622435
ground_1080_gt.ply,0.01859405143389478,0.013709105580528926
ground_1337_gt.ply,0.039980162965189144,0.02945394631729158
ground_1180_gt.ply,0.017396670970833788,0.012002764203667093
ground_159_gt.ply,0.041754613716506433,0.02962055608184534
ground_608_gt.ply,0.03875333547077083,0.029073666826097487
ground_708_gt.ply,0.002953499706720074,0.005200869596291341
ground_58_gt.ply,0.04032966926793804,0.030784444773628378
ground_848_gt.ply,0.01873181754849302,0.011647104906356603
ground_1262_gt.ply,0.018805447180505926,0.011955345392476802
ground_1433_gt.ply,0.040141564191398575,0.028256408810903456
ground_948_gt.ply,0.015470536823815856,0.010852544417099798
ground_1362_gt.ply,0.03985963697571885,0.02871197109167655
ground_25_gt.ply,0.039501546092224636,0.029820116458269437
ground_835_gt.ply,0.018475293315469633,0.013196125142558107
ground_935_gt.ply,0.02146899948853772,0.011687588595351793
ground_620_gt.ply,0.040696602625365466,0.03030982329907126
ground_171_gt.ply,0.038619261274725314,0.027030840147326797
ground_497_gt.ply,0.03940716121297969,0.030441993135724793
ground_720_gt.ply,0.01145263742725391,0.008556575903427658
ground_597_gt.ply,0.03924235226108177,0.02781411432206357
ground_6_gt.ply,0.03998494847611335,0.028278449117413257
ground_643_gt.ply,0.03989874955109585,0.02947779083303363
ground_112_gt.ply,0.03778413711047769,0.028257764698441663
ground_743_gt.ply,0.0063412667238544485,0.006046618624568618
ground_46_gt.ply,0.03858287390023551,0.030635624009372926
ground_856_gt.ply,0.019140870481141794,0.012363749069724265
ground_956_gt.ply,0.02017504254984222,0.01450190848446357
ground_489_gt.ply,0.04054206897681343,0.028980428653871054
ground_589_gt.ply,0.04129767072775947,0.029990355147850402
ground_1201_gt.ply,0.018011752018342077,0.012763464436887167
ground_1301_gt.ply,0.040376655517161256,0.0284501926891311
ground_1370_gt.ply,0.03911291356467468,0.03023096659770515
ground_1421_gt.ply,0.0386670268571041,0.03059618628695791
ground_1270_gt.ply,0.021687459743455866,0.014259563977415703
ground_927_gt.ply,0.01653700785770902,0.010412360704508516
ground_37_gt.ply,0.037945173330001004,0.027723361880365956
ground_827_gt.ply,0.01776840900721441,0.012252104246382563
ground_585_gt.ply,0.038699265928047295,0.02778896892035555
ground_732_gt.ply,0.0032883589971853407,0.005684888965811087
ground_485_gt.ply,0.04078811665226419,0.028199424536656685
ground_163_gt.ply,0.03978848126102981,0.027964351091537897
ground_632_gt.ply,0.03967546428477066,0.031223616171879985
ground_751_gt.ply,2.2746253080832084e-05,0.006399158438206698
ground_100_gt.ply,0.04182814194906942,0.028753099273984156
ground_651_gt.ply,0.00999020966301133,0.008561650369762783
ground_944_gt.ply,0.017289515218252692,0.011415249098274953
ground_54_gt.ply,0.04009390965695703,0.030639771410802673
ground_844_gt.ply,0.017840818473529214,0.011360951701425766
ground_1313_gt.ply,0.04002570832003319,0.028807630780187027
ground_939_gt.ply,0.01984308816936747,0.011709391221412346
ground_1442_gt.ply,0.03742747528694617,0.028886351403157436
ground_29_gt.ply,0.03912632545086549,0.0276198909371619
ground_1213_gt.ply,0.01815913808858447,0.011575856688416465
ground_839_gt.ply,0.015720581655910414,0.012614597291569172
ground_1173_gt.ply,0.013000657658117889,0.007287369365137362
ground_1073_gt.ply,0.01626517983534572,0.0076272322262252905
ground_260_gt.ply,0.03758858686548781,0.028386638636969747
ground_531_gt.ply,0.039709554446158556,0.028695636343185886
ground_786_gt.ply,0.018095346139377803,0.009481289190681504
ground_360_gt.ply,0.0402680763494595,0.02896227581770643
ground_431_gt.ply,0.0394938246860214,0.02854497720431042
ground_686_gt.ply,0.007591575022682946,0.006777844052270045
ground_993_gt.ply,0.018426714802344746,0.014043776974235261
ground_893_gt.ply,0.017136782806649018,0.013147348786901974
ground_83_gt.ply,0.04052274083237095,0.0290457453347159
ground_203_gt.ply,0.040551829198912426,0.031734634550938945
ground_552_gt.ply,0.03960300016591628,0.029511865500064304
ground_303_gt.ply,0.0388050400336679,0.02807236418097442
ground_452_gt.ply,0.0396819121354161,0.028154301761090284
ground_1110_gt.ply,0.019360799423281762,0.013474641752511899
ground_1010_gt.ply,0.00918993298536135,0.006010725796312634
ground_798_gt.ply,0.001072887679685152,0.0035374277056247827
ground_698_gt.ply,0.014882363484168465,0.008538784925772678
