base_name,Chamfer_Distance
ground_nofloor_625_gt.ply,30.527261373049473
ground_nofloor_109_gt.ply,25.2578867429855
ground_nofloor_16_gt.ply,21.372764596755605
ground_nofloor_67_gt.ply,23.30276695240307
ground_nofloor_629_gt.ply,25.89612440401253
ground_nofloor_178_gt.ply,47.85405900886447
ground_nofloor_105_gt.ply,33.5176204149919
ground_nofloor_166_gt.ply,42.30142355805361
ground_nofloor_480_gt.ply,38.150505313134374
ground_nofloor_580_gt.ply,48.60521481046624
ground_nofloor_79_gt.ply,23.227158478335213
ground_nofloor_51_gt.ply,28.88978370449496
ground_nofloor_133_gt.ply,20.660437505194512
ground_nofloor_384_gt.ply,35.12437335726317
ground_nofloor_284_gt.ply,46.55494911907841
ground_nofloor_150_gt.ply,35.52418685536336
ground_nofloor_601_gt.ply,31.580316439380745
ground_nofloor_32_gt.ply,33.59079224949034
ground_nofloor_43_gt.ply,31.407514978542675
ground_nofloor_296_gt.ply,43.23639657177936
ground_nofloor_396_gt.ply,30.798049575484864
ground_nofloor_121_gt.ply,34.60718190150278
ground_nofloor_613_gt.ply,34.940623032573455
ground_nofloor_142_gt.ply,29.310640781902997
ground_nofloor_20_gt.ply,23.45126614645534
ground_nofloor_288_gt.ply,32.44978580836877
ground_nofloor_388_gt.ply,30.251177931556978
ground_nofloor_541_gt.ply,37.72601832547135
ground_nofloor_210_gt.ply,48.183623513747705
ground_nofloor_441_gt.ply,24.85220020657243
ground_nofloor_310_gt.ply,46.43654593804434
ground_nofloor_522_gt.ply,30.36592189720089
ground_nofloor_273_gt.ply,44.02563919009564
ground_nofloor_422_gt.ply,32.20830167317294
ground_nofloor_373_gt.ply,31.625970799374986
ground_nofloor_302_gt.ply,38.60390061893807
ground_nofloor_453_gt.ply,36.71276290975559
ground_nofloor_202_gt.ply,49.18529478911489
ground_nofloor_553_gt.ply,39.51099594402006
ground_nofloor_0_gt.ply,146.68477673823355
ground_nofloor_361_gt.ply,31.20628705571825
ground_nofloor_430_gt.ply,62.116314650063686
ground_nofloor_261_gt.ply,36.36219545571825
ground_nofloor_530_gt.ply,47.91250351045767
ground_nofloor_183_gt.ply,144.75176455180184
ground_nofloor_465_gt.ply,28.594123329803725
ground_nofloor_334_gt.ply,37.46267727729871
ground_nofloor_565_gt.ply,43.82569369086972
ground_nofloor_234_gt.ply,37.38113704052593
ground_nofloor_418_gt.ply,33.64119027170081
ground_nofloor_349_gt.ply,97.31337041220937
ground_nofloor_518_gt.ply,42.36352547890516
ground_nofloor_249_gt.ply,37.4305381831284
ground_nofloor_82_gt.ply,40.327971223454156
ground_nofloor_406_gt.ply,38.10522000117755
ground_nofloor_357_gt.ply,27.081814403107433
ground_nofloor_506_gt.ply,40.51937063413422
ground_nofloor_257_gt.ply,47.51238676505157
ground_nofloor_226_gt.ply,32.91001080056139
ground_nofloor_577_gt.ply,41.57580685940893
ground_nofloor_326_gt.ply,35.67011626884854
ground_nofloor_477_gt.ply,34.99496585676107
ground_nofloor_191_gt.ply,50.68477846890873
ground_nofloor_238_gt.ply,51.549134943984605
ground_nofloor_569_gt.ply,35.287858679158816
ground_nofloor_338_gt.ply,21.93497836807373
ground_nofloor_469_gt.ply,24.323061505341247
ground_nofloor_90_gt.ply,42.08582246328346
ground_nofloor_245_gt.ply,47.241319025417894
ground_nofloor_514_gt.ply,40.930057528808504
ground_nofloor_345_gt.ply,38.33877178545231
ground_nofloor_414_gt.ply,22.043324457901218
ground_nofloor_292_gt.ply,53.90480512460483
ground_nofloor_392_gt.ply,36.993019222876036
ground_nofloor_125_gt.ply,25.244751040115037
ground_nofloor_158_gt.ply,49.887595348667155
ground_nofloor_609_gt.ply,30.88305820503879
ground_nofloor_47_gt.ply,35.88697282670437
ground_nofloor_24_gt.ply,22.228517245992645
ground_nofloor_59_gt.ply,37.90184780970171
ground_nofloor_146_gt.ply,20.96637450036132
ground_nofloor_617_gt.ply,38.94549015124064
ground_nofloor_137_gt.ply,35.20293654896667
ground_nofloor_380_gt.ply,38.7464668704728
ground_nofloor_280_gt.ply,44.61064257503988
ground_nofloor_28_gt.ply,22.103037298791268
ground_nofloor_55_gt.ply,23.982304026836953
ground_nofloor_36_gt.ply,27.93448207660082
ground_nofloor_129_gt.ply,24.21215525948786
ground_nofloor_605_gt.ply,36.31049225624226
ground_nofloor_154_gt.ply,29.464128511125498
ground_nofloor_101_gt.ply,128.99175594704394
ground_nofloor_63_gt.ply,27.800671761178748
ground_nofloor_162_gt.ply,53.003579348459446
ground_nofloor_484_gt.ply,26.973067883444102
ground_nofloor_584_gt.ply,36.127622311828894
ground_nofloor_113_gt.ply,20.45454762966255
ground_nofloor_71_gt.ply,24.962733822479688
ground_nofloor_588_gt.ply,31.977306025164907
ground_nofloor_488_gt.ply,28.181328682681382
ground_nofloor_12_gt.ply,32.15701202774628
ground_nofloor_596_gt.ply,29.466899823775282
ground_nofloor_496_gt.ply,42.854954914540876
ground_nofloor_621_gt.ply,42.423355031993374
ground_nofloor_170_gt.ply,52.77295776347439
ground_nofloor_34_gt.ply,25.39410504933667
ground_nofloor_607_gt.ply,220.79659994965874
ground_nofloor_156_gt.ply,43.09374751590838
ground_nofloor_49_gt.ply,22.6969058994292
ground_nofloor_135_gt.ply,29.549881264868205
ground_nofloor_382_gt.ply,23.771933624610543
ground_nofloor_282_gt.ply,56.117975748273615
ground_nofloor_57_gt.ply,30.683147831193835
ground_nofloor_619_gt.ply,31.213057576392597
ground_nofloor_148_gt.ply,76.13077532393372
ground_nofloor_139_gt.ply,48.644847485593104
ground_nofloor_26_gt.ply,34.77411136789023
ground_nofloor_144_gt.ply,45.22141929368641
ground_nofloor_615_gt.ply,39.62936045128478
ground_nofloor_38_gt.ply,25.760562363808766
ground_nofloor_290_gt.ply,52.54584565529491
ground_nofloor_390_gt.ply,36.59891514288113
ground_nofloor_127_gt.ply,23.186850599999314
ground_nofloor_45_gt.ply,29.02118642315295
ground_nofloor_10_gt.ply,30.054837971548498
ground_nofloor_594_gt.ply,36.21055816612066
ground_nofloor_494_gt.ply,35.66078708972895
ground_nofloor_623_gt.ply,23.17050638572503
ground_nofloor_172_gt.ply,45.192795896662574
ground_nofloor_111_gt.ply,25.842447988508255
ground_nofloor_73_gt.ply,24.050011819312054
