base_name,EMD_Distance
ground_779_gt.ply,0.2532445282600251
ground_679_gt.ply,0.2728914876198627
ground_128_gt.ply,0.1251503859709554
ground_1417_gt.ply,0.19031738240512683
ground_1346_gt.ply,0.15371656299586592
ground_1246_gt.ply,0.22622740906656627
ground_704_gt.ply,0.3163688354353967
ground_604_gt.ply,0.155044937812824
ground_155_gt.ply,0.14109132635297875
ground_911_gt.ply,0.20323295763983285
ground_811_gt.ply,0.15494200303167532
ground_972_gt.ply,0.7089267309813536
ground_1409_gt.ply,0.12824841000256948
ground_1358_gt.ply,0.15871466695401612
ground_872_gt.ply,0.2752554809719426
ground_1258_gt.ply,0.2821047319098917
ground_62_gt.ply,0.15019121709152847
ground_281_gt.ply,0.1287636612146777
ground_767_gt.ply,0.20513615767857188
ground_381_gt.ply,0.1471307373665535
ground_667_gt.ply,0.1282144834319837
ground_136_gt.ply,0.16443580001699262
ground_1192_gt.ply,0.36823452749529806
ground_1325_gt.ply,0.13267467539549258
ground_1092_gt.ply,0.1946265100001576
ground_1225_gt.ply,0.20166713979675552
ground_1254_gt.ply,0.2887038580779287
ground_1354_gt.ply,0.15904156058324617
ground_1405_gt.ply,0.15812653733468682
ground_147_gt.ply,0.1338592756166879
ground_616_gt.ply,0.14545140295310294
ground_716_gt.ply,0.451610064768492
ground_1229_gt.ply,0.13591205783528784
ground_803_gt.ply,0.2985746426475397
ground_13_gt.ply,0.1617396388484319
ground_1329_gt.ply,0.1674176345040868
ground_903_gt.ply,0.2212602049459052
ground_860_gt.ply,0.19699177650850294
ground_70_gt.ply,0.13193440391878905
ground_960_gt.ply,0.18866090267308364
ground_124_gt.ply,0.13125640666526903
ground_675_gt.ply,0.48326424078904345
ground_393_gt.ply,0.12737994492318852
ground_775_gt.ply,0.27006018801354476
ground_293_gt.ply,0.15638094911617753
ground_1237_gt.ply,0.23098901196030647
ground_1080_gt.ply,0.1642892785492146
ground_1337_gt.ply,0.1465968869947205
ground_1180_gt.ply,0.18618381742221526
ground_159_gt.ply,0.1391473527927284
ground_608_gt.ply,0.13973093535451944
ground_708_gt.ply,0.2745490806167059
ground_58_gt.ply,0.19442874419967357
ground_848_gt.ply,0.2469019215489206
ground_1262_gt.ply,0.25094144578634003
ground_1433_gt.ply,0.1333125856959997
ground_948_gt.ply,0.22239852209511227
ground_1362_gt.ply,0.1333214801754507
ground_25_gt.ply,0.19623579576221659
ground_835_gt.ply,0.15707336251589385
ground_935_gt.ply,0.178402900293249
ground_620_gt.ply,0.12627679370378547
ground_171_gt.ply,0.15673889417737102
ground_497_gt.ply,0.13141765512930853
ground_720_gt.ply,0.24526764448620925
ground_597_gt.ply,0.14191619954688744
ground_6_gt.ply,0.1949935203203747
ground_643_gt.ply,0.12520270410854095
ground_112_gt.ply,0.14123924508003965
ground_743_gt.ply,0.3437824685500425
ground_46_gt.ply,0.17359851004696572
ground_856_gt.ply,0.24473181515375217
ground_956_gt.ply,0.1877491070826093
ground_489_gt.ply,0.13137968074100317
ground_589_gt.ply,0.158738381357298
ground_1201_gt.ply,0.12718201076294108
ground_1301_gt.ply,0.15040161585946257
ground_1370_gt.ply,0.16507361938621942
ground_1421_gt.ply,0.15077460789169178
ground_1270_gt.ply,0.36573589457947564
ground_927_gt.ply,0.14771387916315196
ground_37_gt.ply,0.1835599236073946
ground_827_gt.ply,0.28894570291547594
ground_585_gt.ply,0.13473158408209537
ground_732_gt.ply,0.43966002840576535
ground_485_gt.ply,0.14125227914454344
ground_163_gt.ply,0.17093571372428418
ground_632_gt.ply,0.13856851722567595
ground_751_gt.ply,0.3207234123908337
ground_100_gt.ply,0.13322486226558655
ground_651_gt.ply,0.4742370297358226
ground_944_gt.ply,0.17313063157413922
ground_54_gt.ply,0.2002827494578476
ground_844_gt.ply,0.21573761907687067
ground_1313_gt.ply,0.1655410782713229
ground_939_gt.ply,0.18100959850056672
ground_1442_gt.ply,0.1645633579443368
ground_29_gt.ply,0.17801623632140703
ground_1213_gt.ply,0.21775425366822987
ground_839_gt.ply,0.3406149749208944
ground_1173_gt.ply,0.14283396398963094
ground_1073_gt.ply,0.30151912297262784
ground_260_gt.ply,0.16664967916552878
ground_531_gt.ply,0.15715427111047658
ground_786_gt.ply,0.29665652272264953
ground_360_gt.ply,0.1393324966702158
ground_431_gt.ply,0.14107311376944512
ground_686_gt.ply,0.14287675760958735
ground_993_gt.ply,0.3800848109445169
ground_893_gt.ply,0.1743417012971586
ground_83_gt.ply,0.13721236796398825
ground_203_gt.ply,0.17047433113475938
ground_552_gt.ply,0.1365484419590079
ground_303_gt.ply,0.1416037463984585
ground_452_gt.ply,0.13937330991758418
ground_1110_gt.ply,0.7315783877733278
ground_1010_gt.ply,0.49109055202814034
ground_798_gt.ply,0.22162528804007775
ground_698_gt.ply,0.2945989510355228
ground_1061_gt.ply,0.18788328282514402
ground_1161_gt.ply,0.19230321478332557
ground_694_gt.ply,0.1315058896333386
ground_423_gt.ply,0.16786867620322424
ground_372_gt.ply,0.13498048016451467
ground_794_gt.ply,0.33767352231740483
ground_523_gt.ply,0.14886884762334188
ground_272_gt.ply,0.16324856949919803
ground_881_gt.ply,0.31687215593251755
ground_91_gt.ply,0.13817096031739376
ground_981_gt.ply,0.19076425600308336
ground_440_gt.ply,0.18573259790907445
ground_311_gt.ply,0.14067739915174107
ground_540_gt.ply,0.1513391207957854
ground_211_gt.ply,0.17949794734301958
ground_1002_gt.ply,0.18177155087890845
ground_1102_gt.ply,0.1852376671817851
ground_1057_gt.ply,0.26271160859100107
ground_1157_gt.ply,0.6886600613797249
ground_339_gt.ply,0.14182152034080195
ground_468_gt.ply,0.23594136553665462
ground_239_gt.ply,0.15963343574972372
ground_568_gt.ply,0.13800529193892275
ground_344_gt.ply,0.15475156877040502
ground_415_gt.ply,0.1328629422994575
ground_244_gt.ply,0.14740730211706893
ground_515_gt.ply,0.13077518639519814
ground_190_gt.ply,0.15064426444730405
ground_327_gt.ply,0.1420956554452731
ground_476_gt.ply,0.16423179182707298
ground_227_gt.ply,0.13562660976257823
ground_576_gt.ply,0.1318568072750658
ground_1049_gt.ply,0.3704120111223741
ground_1149_gt.ply,0.45062793132956974
ground_1283_gt.ply,0.15683458009115975
ground_1034_gt.ply,0.612655038878006
ground_1383_gt.ply,0.14278206731664422
ground_1134_gt.ply,0.3669544972982499
ground_1145_gt.ply,0.3129343716125402
ground_1045_gt.ply,0.5200352473979537
ground_1138_gt.ply,0.486465830841327
ground_1038_gt.ply,0.144854207903688
ground_507_gt.ply,0.14453888285204236
ground_256_gt.ply,0.14433691919771283
ground_407_gt.ply,0.1414040968744398
ground_356_gt.ply,0.18765552440441632
ground_564_gt.ply,0.14590864040810816
ground_235_gt.ply,0.14106778221508237
ground_464_gt.ply,0.15856398609488506
ground_335_gt.ply,0.18181695294843994
ground_182_gt.ply,0.18195548462856875
ground_519_gt.ply,0.14715920822403056
ground_248_gt.ply,0.13175829049782067
ground_419_gt.ply,0.176114366440368
ground_348_gt.ply,0.1464569526736672
ground_1126_gt.ply,0.22411980609068474
ground_1391_gt.ply,0.12862859965104065
ground_1026_gt.ply,0.24553051869884757
ground_1291_gt.ply,0.19024651294517597
ground_442_gt.ply,0.2225606208110153
ground_313_gt.ply,0.16855375682077464
ground_542_gt.ply,0.13677213555561743
ground_213_gt.ply,0.18349138703601076
ground_688_gt.ply,0.22930003344542144
ground_788_gt.ply,0.13901553699890967
ground_1000_gt.ply,0.19361600219009006
ground_1100_gt.ply,0.4951950249814169
ground_1063_gt.ply,0.642876780520753
ground_1163_gt.ply,0.32790824798046647
ground_883_gt.ply,0.21610687858399868
ground_93_gt.ply,0.1487927199170414
ground_983_gt.ply,0.18234731241837468
ground_696_gt.ply,0.14458193663856928
ground_421_gt.ply,0.15659208130475033
ground_370_gt.ply,0.15244549010411917
ground_796_gt.ply,0.5097485747015077
ground_521_gt.ply,0.1447309130338413
ground_270_gt.ply,0.16254256943119474
ground_201_gt.ply,0.158542496142692
ground_550_gt.ply,0.15207352729646534
ground_301_gt.ply,0.1326180818188416
ground_450_gt.ply,0.14765584204113336
ground_1112_gt.ply,0.11852842850792493
ground_1012_gt.ply,0.2055402103768249
ground_1171_gt.ply,0.1874609947188689
ground_1071_gt.ply,0.27557475646659163
ground_991_gt.ply,0.40710436176017334
ground_891_gt.ply,0.2110122583685462
ground_81_gt.ply,0.1405687368866531
ground_262_gt.ply,0.1777410880850098
ground_533_gt.ply,0.1500114022735426
ground_784_gt.ply,0.29518530990485425
ground_362_gt.ply,0.14046469685713908
ground_433_gt.ply,0.14069292892163715
