base_name,Hausdorff_Distance
ground_779_gt.ply,0.16540704397762815
ground_679_gt.ply,1.035514657760377
ground_128_gt.ply,0.1767228515375985
ground_1417_gt.ply,0.1697199774579467
ground_1346_gt.ply,0.22974812151775578
ground_1246_gt.ply,0.5181393534473819
ground_704_gt.ply,0.6067598251846738
ground_604_gt.ply,0.19132648714295353
ground_155_gt.ply,0.1839881426123493
ground_911_gt.ply,0.6214201277884088
ground_811_gt.ply,0.4596856893680524
ground_972_gt.ply,0.2384903456097407
ground_1409_gt.ply,0.21247119050836943
ground_1358_gt.ply,0.19276585542884905
ground_872_gt.ply,0.28803527142022456
ground_1258_gt.ply,0.809585569822003
ground_62_gt.ply,0.20485417468351266
ground_281_gt.ply,0.18826439697020322
ground_767_gt.ply,0.5471386370526128
ground_381_gt.ply,0.2549889414912462
ground_667_gt.ply,0.5592788702419734
ground_136_gt.ply,0.2110753145280067
ground_1192_gt.ply,0.2554858637331717
ground_1325_gt.ply,0.2747692436757527
ground_1092_gt.ply,0.5302863900581499
ground_1225_gt.ply,0.31320225983066163
ground_1254_gt.ply,0.6712715128937504
ground_1354_gt.ply,0.21983387982964384
ground_1405_gt.ply,0.22968945924177503
ground_147_gt.ply,0.2125239620929361
ground_616_gt.ply,0.2113375647145183
ground_716_gt.ply,1.414132353873939
ground_1229_gt.ply,0.6858394080155713
ground_803_gt.ply,0.8262878872016813
ground_13_gt.ply,0.2449529237643
ground_1329_gt.ply,0.22835234687299907
ground_903_gt.ply,0.3847048349880606
ground_860_gt.ply,0.6624902532971781
ground_70_gt.ply,0.202594654354558
ground_960_gt.ply,0.7679341465799692
ground_124_gt.ply,0.19331841763477353
ground_675_gt.ply,0.2625501565651607
ground_393_gt.ply,0.12096821271447038
ground_775_gt.ply,0.20463850020555405
ground_293_gt.ply,0.1731036674976511
ground_1237_gt.ply,0.6957860414583128
ground_1080_gt.ply,0.6079810684360807
ground_1337_gt.ply,0.18212064709518308
ground_1180_gt.ply,0.42140169189249954
ground_159_gt.ply,0.23125645257676442
ground_608_gt.ply,0.20527963315208003
ground_708_gt.ply,0.6190201515625848
ground_58_gt.ply,0.23142745112725208
ground_848_gt.ply,0.719022743081949
ground_1262_gt.ply,0.5007430045187466
ground_1433_gt.ply,0.14692730871528398
ground_948_gt.ply,0.505859709549042
ground_1362_gt.ply,0.21552144105060528
ground_25_gt.ply,0.18706638464626865
ground_835_gt.ply,0.792637453508053
ground_935_gt.ply,0.4705045334095961
ground_620_gt.ply,0.21392833229126723
ground_171_gt.ply,0.1909814428229414
ground_497_gt.ply,0.22965495863722446
ground_720_gt.ply,0.29563451326880547
ground_597_gt.ply,0.21392181663350426
ground_6_gt.ply,0.23485173690909011
ground_643_gt.ply,0.21512231942519028
ground_112_gt.ply,0.19704008649381283
ground_743_gt.ply,0.6434321661634504
ground_46_gt.ply,0.21185405944225102
ground_856_gt.ply,0.3333131044609134
ground_956_gt.ply,0.3273830552392864
ground_489_gt.ply,0.2072421541602817
ground_589_gt.ply,0.18934498090371005
ground_1201_gt.ply,0.33194492101909606
ground_1301_gt.ply,0.2170343963066096
ground_1370_gt.ply,0.22416864224778504
ground_1421_gt.ply,0.22500508909886405
ground_1270_gt.ply,0.33534985585922394
ground_927_gt.ply,0.5670923660060576
ground_37_gt.ply,0.24861539589655107
ground_827_gt.ply,0.34675848754732813
ground_585_gt.ply,0.17361878386950638
ground_732_gt.ply,0.6012658063878483
ground_485_gt.ply,0.2112260357618387
ground_163_gt.ply,0.2951189747680035
ground_632_gt.ply,0.23287550318000033
ground_751_gt.ply,0.6083094165022598
ground_100_gt.ply,0.23514751109308252
ground_651_gt.ply,0.2783754099333591
ground_944_gt.ply,0.3915788974370645
ground_54_gt.ply,0.2512672299299241
ground_844_gt.ply,0.44498064173533575
ground_1313_gt.ply,0.21677868321720906
ground_939_gt.ply,0.40181902818538745
ground_1442_gt.ply,0.23594601985203778
ground_29_gt.ply,0.13336777583411855
ground_1213_gt.ply,0.4449342305951767
ground_839_gt.ply,0.44651535667830483
ground_1173_gt.ply,0.5889260669441462
ground_1073_gt.ply,0.7665039375061936
ground_260_gt.ply,0.17884381295809249
ground_531_gt.ply,0.18338234662242128
ground_786_gt.ply,0.42787350817791103
ground_360_gt.ply,0.21302800521164544
ground_431_gt.ply,0.20676766861438473
ground_686_gt.ply,0.7849792701326437
ground_993_gt.ply,0.39027944962083017
ground_893_gt.ply,0.2949417478724698
ground_83_gt.ply,0.20972840501618
ground_203_gt.ply,0.2140781070455971
ground_552_gt.ply,0.21405540344945
ground_303_gt.ply,0.2055931441463069
ground_452_gt.ply,0.2110537415082926
ground_1110_gt.ply,0.32766007677854747
ground_1010_gt.ply,0.14904485069695983
ground_798_gt.ply,0.24975532204786438
ground_698_gt.ply,0.4539762858196928
ground_1061_gt.ply,0.7539270836237932
ground_1161_gt.ply,0.511450760611675
ground_694_gt.ply,0.23878673701868736
ground_423_gt.ply,0.2320756073601706
ground_372_gt.ply,0.17857458299008405
ground_794_gt.ply,0.7140844186885984
ground_523_gt.ply,0.26094655174903897
ground_272_gt.ply,0.20201930231663542
ground_881_gt.ply,0.5379546504190285
ground_91_gt.ply,0.19746623101076557
ground_981_gt.ply,0.3425461521500084
ground_440_gt.ply,0.21438113683793986
ground_311_gt.ply,0.1841301718427258
ground_540_gt.ply,0.16920967506226975
ground_211_gt.ply,0.20496694914282867
ground_1002_gt.ply,1.085091371913851
ground_1102_gt.ply,0.28797136247433835
ground_1057_gt.ply,0.7094556369209979
ground_1157_gt.ply,0.48132212539919783
ground_339_gt.ply,0.1350262692371403
ground_468_gt.ply,0.23033961076414836
ground_239_gt.ply,0.19561865074743462
ground_568_gt.ply,0.222333556461018
ground_344_gt.ply,0.2161171321794454
ground_415_gt.ply,0.194589857826987
ground_244_gt.ply,0.22776715077195836
ground_515_gt.ply,0.2252310042514071
ground_190_gt.ply,0.22053857926563913
ground_327_gt.ply,0.09438426152064341
ground_476_gt.ply,0.10472767038655595
ground_227_gt.ply,0.2143677263881118
ground_576_gt.ply,0.23702344637547612
ground_1049_gt.ply,0.4341259390521315
ground_1149_gt.ply,0.6418208758776488
ground_1283_gt.ply,0.8307199969629941
ground_1034_gt.ply,0.5185966684585158
ground_1383_gt.ply,0.1915346835329297
ground_1134_gt.ply,0.5748443954309791
ground_1145_gt.ply,0.5292605811006107
ground_1045_gt.ply,0.613742914712454
ground_1138_gt.ply,0.43700973842430624
ground_1038_gt.ply,0.5654301585720788
ground_507_gt.ply,0.19631354571479243
ground_256_gt.ply,0.3340462883841463
ground_407_gt.ply,0.15225094104777062
ground_356_gt.ply,0.15463760393524778
ground_564_gt.ply,0.21528043272925854
ground_235_gt.ply,0.24012598661991671
ground_464_gt.ply,0.14639734151134312
ground_335_gt.ply,0.18340450841960187
ground_182_gt.ply,0.2294330375225935
ground_519_gt.ply,0.1803044831709077
ground_248_gt.ply,0.24358668304517156
ground_419_gt.ply,0.2527787446463289
ground_348_gt.ply,0.16931281377903712
ground_1126_gt.ply,0.2923126737207332
ground_1391_gt.ply,0.21044092553535815
ground_1026_gt.ply,1.3881657099535198
ground_1291_gt.ply,0.19952834776312128
ground_442_gt.ply,0.19099974225945207
ground_313_gt.ply,0.21127173608702823
ground_542_gt.ply,0.13817643085640735
ground_213_gt.ply,0.2425272763036736
ground_688_gt.ply,0.7028762838917446
ground_788_gt.ply,1.1417515330110528
ground_1000_gt.ply,0.4248758625489941
ground_1100_gt.ply,0.27715390543714
ground_1063_gt.ply,0.3477864881930698
ground_1163_gt.ply,0.5179852689771849
ground_883_gt.ply,0.5034502387695564
ground_93_gt.ply,0.24406813510832134
ground_983_gt.ply,0.7085074391688152
ground_696_gt.ply,0.8173533622252159
ground_421_gt.ply,0.15411859693483815
ground_370_gt.ply,0.12276927037961043
ground_796_gt.ply,0.5831417013788109
ground_521_gt.ply,0.19435792441806476
ground_270_gt.ply,0.22454547935177827
ground_201_gt.ply,0.2367168376958443
ground_550_gt.ply,0.2320988707764537
ground_301_gt.ply,0.19027668887831153
ground_450_gt.ply,0.21762885276319008
ground_1112_gt.ply,0.766700855287262
ground_1012_gt.ply,0.6489566149504358
ground_1171_gt.ply,0.553260840847623
ground_1071_gt.ply,0.33338571074892265
ground_991_gt.ply,0.7532095483320367
ground_891_gt.ply,0.7719015297031985
ground_81_gt.ply,0.24157307025375985
ground_262_gt.ply,0.21310419453398488
ground_533_gt.ply,0.21009759573562992
ground_784_gt.ply,0.17650796556667978
ground_362_gt.ply,0.20326329622953124
ground_433_gt.ply,0.14144096845561926
ground_684_gt.ply,0.3094003330802495
ground_1159_gt.ply,0.3786359301352037
ground_1059_gt.ply,0.6622881949212711
ground_566_gt.ply,0.2631526443146928
ground_237_gt.ply,0.22038927976567751
ground_466_gt.ply,0.16366198776823265
ground_337_gt.ply,0.23926137056483554
ground_180_gt.ply,0.21477870912695918
ground_1124_gt.ply,0.6828336864674939
ground_1393_gt.ply,0.19550591310901755
ground_1024_gt.ply,0.5222756708947215
ground_1293_gt.ply,0.20330281309905832
ground_578_gt.ply,0.24745029864606455
ground_229_gt.ply,0.21446352706527103
ground_478_gt.ply,0.13844230302089308
ground_329_gt.ply,0.1853321801815597
ground_1147_gt.ply,0.45932236886829014
ground_1047_gt.ply,0.8023233704214188
ground_505_gt.ply,0.2224383976833345
ground_254_gt.ply,0.22572648150781957
ground_405_gt.ply,0.13353903010012685
ground_354_gt.ply,0.17919217370903542
ground_192_gt.ply,0.19876629737354035
ground_325_gt.ply,0.18883545446082803
ground_474_gt.ply,0.2700871136333768
ground_225_gt.ply,0.21527711756689705
ground_574_gt.ply,0.2212286017815267
ground_1281_gt.ply,0.6476594997971865
ground_1036_gt.ply,0.9094807079987924
ground_1381_gt.ply,0.26541101004594003
ground_1136_gt.ply,0.33591446426408544
ground_358_gt.ply,0.21640032325248149
ground_409_gt.ply,0.22787663336984507
ground_258_gt.ply,0.23218965852888354
ground_509_gt.ply,0.2343239617403857
ground_1055_gt.ply,0.4288008552307728
ground_1155_gt.ply,0.7050211904964432
ground_346_gt.ply,0.18780646922825486
ground_417_gt.ply,0.1929176493713003
ground_246_gt.ply,0.1852166051891338
ground_517_gt.ply,0.1594530128584486
ground_1028_gt.ply,0.2505489217182285
ground_1128_gt.ply,0.5831868121284682
ground_126_gt.ply,0.22187760801305176
ground_677_gt.ply,0.40454330283485096
ground_391_gt.ply,0.1132998805319318
ground_777_gt.ply,1.4124011720140137
ground_291_gt.ply,0.2688663331905665
ground_1248_gt.ply,0.46767735298573954
ground_862_gt.ply,0.5636238322288809
ground_72_gt.ply,0.16254576737838067
ground_1348_gt.ply,0.21185124186785725
ground_1419_gt.ply,0.19036356383261566
ground_962_gt.ply,0.49073444049399795
ground_1235_gt.ply,0.8912541120465285
ground_1082_gt.ply,0.2865443541367467
ground_1335_gt.ply,0.2679275290140045
ground_1182_gt.ply,0.7693766253911095
ground_1256_gt.ply,0.533526926509721
ground_1356_gt.ply,0.2242052290683919
ground_1407_gt.ply,0.2024836366668483
ground_138_gt.ply,0.21252624195771774
ground_669_gt.ply,0.6114504142890483
ground_769_gt.ply,0.33480627474346447
ground_801_gt.ply,1.0216399128393034
ground_11_gt.ply,0.24034696999620508
ground_901_gt.ply,0.6070502710512563
ground_145_gt.ply,0.20636092615499185
ground_614_gt.ply,0.20705631606209315
ground_714_gt.ply,0.25640656576059784
ground_283_gt.ply,0.23101944714089573
ground_765_gt.ply,0.6984377873455024
ground_383_gt.ply,0.10644097139806519
ground_665_gt.ply,0.6079721205399802
ground_134_gt.ply,0.17175317270850174
ground_970_gt.ply,0.32544196774993406
ground_870_gt.ply,0.3955113741355096
ground_60_gt.ply,0.25832109711175716
ground_718_gt.ply,0.7024969346444296
ground_618_gt.ply,0.16134673393282006
ground_149_gt.ply,0.2626502669661931
ground_1190_gt.ply,0.47595700856161954
ground_1327_gt.ply,0.20029928871578312
ground_1090_gt.ply,0.4375318393565885
ground_1227_gt.ply,0.7523797666295459
ground_1415_gt.ply,0.2228848970794
ground_1344_gt.ply,0.19857193928551117
ground_1244_gt.ply,0.26365984242786256
ground_913_gt.ply,0.31918788716826063
ground_1339_gt.ply,0.24598683230248408
ground_813_gt.ply,0.6216323679182462
ground_1239_gt.ply,0.7103226316397883
ground_706_gt.ply,0.9795584393097103
ground_606_gt.ply,0.24462991533455244
ground_157_gt.ply,0.19434508856906865
ground_946_gt.ply,0.41280743206909215
ground_56_gt.ply,0.28319699367381285
ground_846_gt.ply,0.5807475655262276
ground_753_gt.ply,0.42098674156337007
ground_102_gt.ply,0.24451905707056834
ground_653_gt.ply,0.6080843970546784
ground_1311_gt.ply,0.20998372218980177
ground_1440_gt.ply,0.14232124479416428
ground_1211_gt.ply,0.4497656955247088
ground_599_gt.ply,0.1916469299702151
ground_499_gt.ply,0.1971928793039842
ground_8_gt.ply,0.15956122074728957
ground_1372_gt.ply,0.17508694286735693
ground_958_gt.ply,0.6590666386238763
ground_1423_gt.ply,0.16771777325437107
ground_48_gt.ply,0.16104588667531017
ground_1272_gt.ply,0.15785911368991556
ground_858_gt.ply,0.49948852123924853
ground_587_gt.ply,0.21504915779170014
ground_730_gt.ply,0.13902387694090937
ground_487_gt.ply,0.24274653549851638
ground_161_gt.ply,0.20166318119228857
ground_630_gt.ply,0.2173380822472673
ground_925_gt.ply,0.6492917953042141
ground_35_gt.ply,0.19598135313137174
ground_825_gt.ply,0.6829923382715938
ground_44_gt.ply,0.15353405793744326
ground_854_gt.ply,1.144859570898505
ground_954_gt.ply,0.9579768864428663
ground_4_gt.ply,0.14580636094197535
ground_641_gt.ply,0.1829199944837096
ground_110_gt.ply,0.21095660406412453
ground_741_gt.ply,0.317197170434651
ground_39_gt.ply,0.23949953909871943
ground_829_gt.ply,0.5173586480715698
ground_1203_gt.ply,0.34680794864158654
ground_929_gt.ply,0.7695587768762282
