base_name,Chamfer_Distance
ground_128_gt.ply,28.294331173961243
ground_604_gt.ply,71.37240390460278
ground_155_gt.ply,46.358799073431555
ground_62_gt.ply,44.366931075628976
ground_281_gt.ply,40.94756605631672
ground_381_gt.ply,53.134254080388104
ground_136_gt.ply,37.32477012854002
ground_147_gt.ply,164.97691185939334
ground_616_gt.ply,186.33953660949422
ground_13_gt.ply,221.295772906423
ground_70_gt.ply,63.55532050183882
ground_124_gt.ply,23.3853461609862
ground_393_gt.ply,54.3558142048692
ground_293_gt.ply,45.59263384691234
ground_159_gt.ply,37.669906134092685
ground_608_gt.ply,67.85122300935647
ground_58_gt.ply,50.75199519127945
ground_25_gt.ply,45.17820097330792
ground_620_gt.ply,51.262197029443676
ground_171_gt.ply,46.54119549213115
ground_497_gt.ply,32.81736741519941
ground_597_gt.ply,30.5567521270748
ground_6_gt.ply,57.51057289755193
ground_112_gt.ply,47.86415473680187
ground_46_gt.ply,41.14950718972364
ground_489_gt.ply,42.82344797418897
ground_589_gt.ply,48.68311310165771
ground_37_gt.ply,54.504272099821115
ground_585_gt.ply,75.92410877470742
ground_485_gt.ply,147.0555177234182
ground_163_gt.ply,30.50942369987134
ground_632_gt.ply,74.72219911563775
ground_100_gt.ply,35.0469060712917
ground_54_gt.ply,31.830263726108484
ground_29_gt.ply,24.052722197756783
ground_260_gt.ply,52.775590434283906
ground_531_gt.ply,51.59491308864254
ground_360_gt.ply,17.35391842271425
ground_431_gt.ply,31.722858902589675
ground_83_gt.ply,53.049323602416926
ground_203_gt.ply,52.27723750879552
ground_552_gt.ply,38.09620678829144
ground_303_gt.ply,44.21431584222217
ground_452_gt.ply,177.79980359586872
ground_423_gt.ply,31.321759010329256
ground_372_gt.ply,40.56718753058669
ground_523_gt.ply,55.06934531268498
ground_272_gt.ply,31.25179735823836
ground_91_gt.ply,32.64225645359988
ground_440_gt.ply,33.91010889147574
ground_311_gt.ply,29.811710874194866
ground_540_gt.ply,49.357464725794365
ground_211_gt.ply,53.52819430382273
ground_339_gt.ply,44.43783050289948
ground_468_gt.ply,32.96363577164814
ground_239_gt.ply,47.84904716113234
ground_568_gt.ply,42.8065948754931
ground_344_gt.ply,38.901097001997535
ground_415_gt.ply,148.88685878028565
ground_244_gt.ply,97.05813665544949
ground_515_gt.ply,58.84216660803158
ground_190_gt.ply,34.3175234681248
ground_327_gt.ply,37.319009641549734
ground_476_gt.ply,22.030481578228795
ground_227_gt.ply,68.28155038002971
ground_576_gt.ply,39.67700809359037
ground_507_gt.ply,29.0957597922777
ground_256_gt.ply,35.153330314435664
ground_407_gt.ply,43.1851716500874
ground_356_gt.ply,252.46519936671024
ground_564_gt.ply,101.31392287196627
ground_235_gt.ply,43.24440560771236
ground_464_gt.ply,46.58654859297026
ground_335_gt.ply,33.06318875405208
ground_182_gt.ply,48.421990029218975
ground_519_gt.ply,104.02046746424469
ground_248_gt.ply,45.27646553212361
ground_419_gt.ply,32.90924357976847
ground_348_gt.ply,31.121587555787308
ground_442_gt.ply,233.55273692848095
ground_313_gt.ply,33.90028658455825
ground_542_gt.ply,56.833639051180576
ground_213_gt.ply,55.19457889679935
ground_93_gt.ply,45.05616402804803
ground_421_gt.ply,33.46593212676726
ground_370_gt.ply,38.11816918623581
ground_521_gt.ply,71.27897586749478
ground_270_gt.ply,36.487199315587155
ground_201_gt.ply,46.80695961177916
ground_550_gt.ply,62.88599670641409
ground_301_gt.ply,48.64941441260541
ground_450_gt.ply,55.481751238006325
ground_81_gt.ply,225.45546336334996
ground_262_gt.ply,42.0706242321191
ground_533_gt.ply,34.8173866502403
ground_362_gt.ply,170.97762913484385
ground_433_gt.ply,31.20176064306298
ground_566_gt.ply,142.7436308897388
ground_237_gt.ply,53.28185848863187
ground_466_gt.ply,32.440369290250786
ground_337_gt.ply,32.84214658226429
