base_name,EMD_Distance
ground_779_gt.ply,0.15640554689267375
ground_679_gt.ply,0.1558814895205689
ground_128_gt.ply,0.1368871551176141
ground_704_gt.ply,0.14389028851023364
ground_604_gt.ply,0.14552124516750084
ground_155_gt.ply,0.17867930297328696
ground_62_gt.ply,0.1754010907973541
ground_281_gt.ply,0.14763156608814842
ground_767_gt.ply,0.13367133056015745
ground_381_gt.ply,0.1548625240987995
ground_667_gt.ply,0.14432408369171584
ground_136_gt.ply,0.12440736999777402
ground_147_gt.ply,0.13832389945241397
ground_616_gt.ply,0.14640583927084241
ground_716_gt.ply,0.13514484894060208
ground_803_gt.ply,0.15249584436448105
ground_13_gt.ply,0.1724323513285124
ground_70_gt.ply,0.1484200052619273
ground_124_gt.ply,0.14118763193999787
ground_675_gt.ply,0.17169793409136996
ground_393_gt.ply,0.12391649237563182
ground_775_gt.ply,0.13712679817722723
ground_293_gt.ply,0.1409246432097447
ground_159_gt.ply,0.15840578918254375
ground_608_gt.ply,0.16235079529954768
ground_708_gt.ply,0.17666929331967102
ground_58_gt.ply,0.15596289753206
ground_25_gt.ply,0.17677490062583573
ground_620_gt.ply,0.15565326159266263
ground_171_gt.ply,0.144886106152152
ground_497_gt.ply,0.15559797372365894
ground_720_gt.ply,0.17848528930449076
ground_597_gt.ply,0.17277895264156037
ground_6_gt.ply,0.14623417399131786
ground_643_gt.ply,0.14199941458789295
ground_112_gt.ply,0.16475801525701916
ground_743_gt.ply,0.14698096331104027
ground_46_gt.ply,0.14629378046167643
ground_489_gt.ply,0.13469920964181345
ground_589_gt.ply,0.1585751278706221
ground_37_gt.ply,0.1798909562226337
ground_585_gt.ply,0.13877613151071766
ground_732_gt.ply,0.15184583635168591
ground_485_gt.ply,0.11408532405222468
ground_163_gt.ply,0.1616210646880751
ground_632_gt.ply,0.1742486751034455
ground_751_gt.ply,0.15245106951665274
ground_100_gt.ply,0.1508655677847665
ground_651_gt.ply,0.14340973570574167
ground_54_gt.ply,0.14393610051815522
ground_29_gt.ply,0.12004153572692979
ground_260_gt.ply,0.189463649448846
ground_531_gt.ply,0.15120950853400553
ground_786_gt.ply,0.1612923058871647
ground_360_gt.ply,0.14415537257921404
ground_431_gt.ply,0.14464332337979563
ground_686_gt.ply,0.12956482993019186
ground_83_gt.ply,0.11297602314976747
ground_203_gt.ply,0.16215759617543496
