base_name,Chamfer_Distance
ground_779_gt.ply,47.899781898787204
ground_679_gt.ply,43.97036299697309
ground_128_gt.ply,43.07034045894422
ground_704_gt.ply,42.26196463554799
ground_604_gt.ply,41.333312717429585
ground_155_gt.ply,41.54476652218621
ground_62_gt.ply,39.08575156625992
ground_281_gt.ply,44.18462271748941
ground_767_gt.ply,42.895392997095854
ground_381_gt.ply,39.84755951638321
ground_667_gt.ply,40.32716130361173
ground_136_gt.ply,41.49491934957691
ground_147_gt.ply,41.62930462554389
ground_616_gt.ply,44.20515360672301
ground_716_gt.ply,43.21941990828324
ground_803_gt.ply,45.92840120634162
ground_13_gt.ply,39.6930483903142
ground_70_gt.ply,40.949656656003654
ground_124_gt.ply,40.95577833402937
ground_675_gt.ply,45.103098238699
ground_393_gt.ply,40.97130548365168
ground_775_gt.ply,41.59992396211946
ground_293_gt.ply,40.79062648129623
ground_159_gt.ply,42.330664079157394
ground_608_gt.ply,42.34608878446805
ground_708_gt.ply,44.849666923507094
ground_58_gt.ply,43.091112360032824
ground_25_gt.ply,43.802914604898234
ground_620_gt.ply,43.804136346780346
ground_171_gt.ply,38.71445260274799
ground_497_gt.ply,41.6640105181089
ground_720_gt.ply,45.3772059920222
ground_597_gt.ply,40.62068209650258
ground_6_gt.ply,42.810193110817224
ground_643_gt.ply,42.1629976396208
ground_112_gt.ply,41.918125384416804
ground_743_gt.ply,44.14643240072356
ground_46_gt.ply,41.966481642855605
ground_489_gt.ply,44.04302426095443
ground_589_gt.ply,45.94433958268912
ground_37_gt.ply,37.89922529183901
ground_585_gt.ply,40.029472826230474
ground_732_gt.ply,42.074831818036216
ground_485_gt.ply,42.686877665965376
ground_163_gt.ply,42.929829188352265
ground_632_gt.ply,52.28152830827007
ground_751_gt.ply,40.99397409627541
ground_100_gt.ply,43.93588178858128
ground_651_gt.ply,42.00606683108682
ground_54_gt.ply,43.55155680599235
ground_29_gt.ply,40.23829595087049
ground_260_gt.ply,39.9020371229224
ground_531_gt.ply,43.41496507709267
ground_786_gt.ply,40.9716520196789
ground_360_gt.ply,41.509300240910676
ground_431_gt.ply,41.92891846921991
ground_686_gt.ply,39.12187727829947
ground_83_gt.ply,40.95174902752303
ground_203_gt.ply,43.70288778645831
ground_552_gt.ply,42.20801691133422
ground_303_gt.ply,39.80655426624175
ground_452_gt.ply,42.932840990833206
ground_798_gt.ply,41.4642700237271
ground_698_gt.ply,41.82603550761671
ground_694_gt.ply,42.984481123461954
ground_423_gt.ply,43.432823677831465
ground_372_gt.ply,39.589139893889566
ground_794_gt.ply,43.1004253627365
ground_523_gt.ply,46.38278770812581
ground_272_gt.ply,43.274558377123476
ground_91_gt.ply,44.55249393296342
ground_440_gt.ply,44.178990681795284
ground_311_gt.ply,39.68895794205752
ground_540_gt.ply,41.778440799372675
ground_211_gt.ply,43.69898687802458
ground_339_gt.ply,42.11529407058094
ground_468_gt.ply,41.18284144615073
ground_239_gt.ply,44.796894150957606
ground_568_gt.ply,43.89918499365898
ground_344_gt.ply,44.830141610167516
ground_415_gt.ply,44.541503182872184
ground_244_gt.ply,45.460075504773265
ground_515_gt.ply,44.16077374066525
ground_190_gt.ply,50.447418252542896
ground_327_gt.ply,41.05502427952454
ground_476_gt.ply,41.78681816524318
ground_227_gt.ply,43.45269821334562
ground_576_gt.ply,40.698043030116146
ground_507_gt.ply,43.03088124201822
ground_256_gt.ply,41.454343120766474
ground_407_gt.ply,41.30092877243842
ground_356_gt.ply,42.05412512545484
ground_564_gt.ply,43.43191228073372
ground_235_gt.ply,42.81739679165146
ground_464_gt.ply,39.16902616613216
ground_335_gt.ply,38.81587903780742
ground_182_gt.ply,40.71721115143956
ground_519_gt.ply,41.97620824104636
ground_248_gt.ply,39.9643734960064
ground_419_gt.ply,44.514644621931026
ground_348_gt.ply,42.122234742550845
ground_442_gt.ply,42.087238108473535
ground_313_gt.ply,41.94849950396797
ground_542_gt.ply,42.1964318809331
ground_213_gt.ply,40.544128295269196
ground_688_gt.ply,43.25636695778341
ground_788_gt.ply,43.438818242157424
ground_93_gt.ply,42.82845257905712
ground_696_gt.ply,39.85844419851484
ground_421_gt.ply,52.97413030124091
ground_370_gt.ply,39.61869205689658
ground_796_gt.ply,41.65377762772904
ground_521_gt.ply,43.54927450128354
ground_270_gt.ply,43.958120717523855
ground_201_gt.ply,45.85566174947524
ground_550_gt.ply,45.86238423092519
ground_301_gt.ply,39.27219153683073
ground_450_gt.ply,39.744856013769635
ground_81_gt.ply,42.80326057915825
ground_262_gt.ply,44.124968511100896
ground_533_gt.ply,42.459083151162275
ground_784_gt.ply,42.76903305895749
ground_362_gt.ply,40.61694050210457
ground_433_gt.ply,40.770348489230905
ground_684_gt.ply,40.762733398148825
ground_566_gt.ply,45.25033787881842
ground_237_gt.ply,42.541812069406795
ground_466_gt.ply,39.92731714322706
ground_337_gt.ply,42.03032973744579
ground_180_gt.ply,40.39534797159543
ground_578_gt.ply,40.998035469419875
ground_229_gt.ply,41.78329833751067
ground_478_gt.ply,40.35979043844901
ground_329_gt.ply,42.28380729340603
ground_505_gt.ply,45.59084673905959
ground_254_gt.ply,43.61186907454179
ground_405_gt.ply,40.21561663997387
ground_354_gt.ply,43.97815228285106
ground_192_gt.ply,44.18259234239484
ground_325_gt.ply,42.78902294198038
ground_474_gt.ply,41.80278915025817
ground_225_gt.ply,41.45196998706975
ground_574_gt.ply,42.44469864411186
ground_358_gt.ply,40.484913002166294
ground_409_gt.ply,41.85352071723698
ground_258_gt.ply,41.672555030504505
ground_509_gt.ply,42.89211215571355
ground_346_gt.ply,41.16976778745602
ground_417_gt.ply,41.095881110898304
ground_246_gt.ply,39.525638456829256
ground_517_gt.ply,41.93570943670168
ground_126_gt.ply,39.192288346237675
ground_677_gt.ply,45.38381515326283
ground_391_gt.ply,39.439349740719386
ground_777_gt.ply,45.615462299317244
ground_291_gt.ply,45.61947323610406
ground_72_gt.ply,39.80721489700367
ground_138_gt.ply,42.90966185263419
ground_669_gt.ply,40.75387334555954
ground_769_gt.ply,39.8962442816088
ground_801_gt.ply,44.990233209785615
ground_11_gt.ply,39.30469389862036
ground_145_gt.ply,39.3849244346686
ground_614_gt.ply,43.549486146725194
ground_714_gt.ply,41.58493774609929
ground_283_gt.ply,43.00108653707042
ground_765_gt.ply,42.48610419646644
ground_383_gt.ply,38.536088219168484
ground_665_gt.ply,42.296813889453816
ground_134_gt.ply,39.59284448727971
ground_60_gt.ply,43.98729551666125
ground_718_gt.ply,45.648413962153185
ground_618_gt.ply,43.14689446285656
