base_name,Precision,Recall,Fscore
ground_779_gt.ply,77.880859375,71.7455621301775,74.6874245715665
ground_679_gt.ply,95.8984375,94.05818540433924,94.96939750191139
ground_128_gt.ply,86.71875,30.473372781065088,45.09881267011163
ground_1417_gt.ply,86.1328125,29.06804733727811,43.46690944111717
ground_1346_gt.ply,87.841796875,33.39497041420118,48.39248477771291
ground_1246_gt.ply,93.896484375,82.29783037475346,87.71539484522727
ground_704_gt.ply,97.119140625,93.77465483234714,95.41759980102104
ground_604_gt.ply,87.59765625,33.67850098619329,48.651900252054
ground_155_gt.ply,85.595703125,31.952662721893493,46.53421785478151
ground_911_gt.ply,71.728515625,46.60996055226824,56.5034026421952
ground_811_gt.ply,92.08984375,70.2292899408284,79.68751668725503
ground_972_gt.ply,97.509765625,94.34171597633136,95.89958374810436
ground_1409_gt.ply,79.736328125,28.932445759368836,42.45869178541707
ground_1358_gt.ply,89.2578125,31.10207100591716,46.130035047289844
ground_872_gt.ply,82.32421875,66.19822485207101,73.38577270092247
ground_1258_gt.ply,95.99609375,84.34418145956607,89.7937184719349
ground_62_gt.ply,91.796875,35.45364891518737,51.15160358680318
ground_281_gt.ply,88.96484375,31.10207100591716,46.09081349292291
ground_767_gt.ply,87.646484375,76.86143984220908,81.90043146220022
ground_381_gt.ply,88.37890625,34.701676528599606,49.83558165556851
ground_667_gt.ply,95.99609375,91.48175542406311,93.68457349806076
ground_136_gt.ply,88.37890625,29.709072978303748,44.46947763324226
ground_1192_gt.ply,93.896484375,79.33925049309664,86.00623537541507
ground_1325_gt.ply,85.107421875,31.163708086785007,45.62203622177033
ground_1092_gt.ply,96.58203125,84.43047337278107,90.0983789460915
ground_1225_gt.ply,92.67578125,76.76282051282051,83.9720617139817
ground_1254_gt.ply,91.455078125,85.09615384615384,88.16109988299117
ground_1354_gt.ply,80.078125,31.545857988165682,45.261476818586544
ground_1405_gt.ply,88.28125,30.42406311637081,45.2528071655741
ground_147_gt.ply,89.74609375,31.26232741617357,46.37151266162292
ground_616_gt.ply,83.935546875,31.693786982248522,46.01315694128289
ground_716_gt.ply,98.73046875,93.0103550295858,95.78508916005411
ground_1229_gt.ply,89.0625,65.18737672583826,75.27721723841681
ground_803_gt.ply,90.283203125,81.81706114398422,85.84189433675493
ground_13_gt.ply,89.501953125,36.35355029585799,51.705545900950646
ground_1329_gt.ply,90.4296875,33.764792899408285,49.170295822748294
ground_903_gt.ply,84.1796875,64.81755424063115,73.24057005013276
ground_860_gt.ply,91.650390625,69.74852071005917,79.21341123946289
ground_70_gt.ply,89.208984375,31.077416173570022,46.09639528990526
ground_960_gt.ply,70.556640625,46.22781065088758,55.85810417980975
ground_124_gt.ply,92.08984375,31.29930966469428,46.71964199020601
ground_675_gt.ply,96.142578125,87.48767258382642,91.61116280021126
ground_393_gt.ply,89.74609375,31.43491124260355,46.56110075294095
ground_775_gt.ply,98.2421875,88.90532544378699,93.34084663599592
ground_293_gt.ply,90.72265625,30.461045364891522,45.6085580953259
ground_1237_gt.ply,94.091796875,77.7120315581854,85.12109136101162
ground_1080_gt.ply,96.240234375,80.55966469428007,87.7045863958422
ground_1337_gt.ply,88.037109375,32.98816568047337,47.992995657498625
ground_1180_gt.ply,93.017578125,77.68737672583826,84.66411112947823
ground_159_gt.ply,90.13671875,30.461045364891522,45.53415561287644
ground_608_gt.ply,88.232421875,30.682938856015777,45.53204882643404
ground_708_gt.ply,94.7265625,88.1163708086785,91.30197985382328
ground_58_gt.ply,87.353515625,30.36242603550296,45.0621151169897
ground_848_gt.ply,88.96484375,73.05226824457594,80.22712601097794
ground_1262_gt.ply,88.76953125,69.93343195266272,78.23367437965372
ground_1433_gt.ply,87.79296875,35.82347140039448,50.883990856637126
ground_948_gt.ply,90.478515625,74.55621301775149,81.74928440752444
ground_1362_gt.ply,90.4296875,33.67850098619329,49.07873294740273
ground_25_gt.ply,86.767578125,31.50887573964497,46.22980733763426
ground_835_gt.ply,90.4296875,83.27169625246549,86.70320646882575
ground_935_gt.ply,93.5546875,86.94526627218934,90.12896730117875
ground_620_gt.ply,85.3515625,30.017258382642996,44.41442471759289
ground_171_gt.ply,86.23046875,36.84664694280079,51.63110331044779
ground_497_gt.ply,89.208984375,34.65236686390533,49.915529310775156
ground_720_gt.ply,87.158203125,84.30719921104537,85.70899894236479
ground_597_gt.ply,87.744140625,32.63067061143985,47.57058592921805
ground_6_gt.ply,89.94140625,32.91420118343195,48.192338988471796
ground_643_gt.ply,85.888671875,28.143491124260358,42.39518064046985
ground_112_gt.ply,90.673828125,36.42751479289941,51.97462339144331
ground_743_gt.ply,86.767578125,44.40335305719921,58.74428687329982
ground_46_gt.ply,84.9609375,32.07593688362919,46.56996665668232
ground_856_gt.ply,93.359375,86.46449704142012,89.77975295312278
ground_956_gt.ply,95.01953125,72.21400394477317,82.06178021084445
ground_489_gt.ply,87.255859375,29.203648915187376,43.760952117898746
ground_589_gt.ply,81.640625,27.50246548323471,41.14449134894358
ground_1201_gt.ply,94.677734375,76.03550295857988,84.33873394498518
ground_1301_gt.ply,84.130859375,32.7292899408284,47.125445339174775
ground_1370_gt.ply,85.107421875,31.71844181459566,46.213650359219976
ground_1421_gt.ply,86.865234375,35.34270216962525,50.24308885682335
ground_1270_gt.ply,97.314453125,91.30917159763314,94.21621615411834
ground_927_gt.ply,84.521484375,65.28599605522683,73.66880852199125
ground_37_gt.ply,91.748046875,34.76331360946745,50.421813730527944
ground_827_gt.ply,93.701171875,74.51923076923077,83.0165561435238
ground_585_gt.ply,88.28125,33.629191321499015,48.70504961132528
ground_732_gt.ply,89.74609375,79.37623274161736,84.2432453825557
ground_485_gt.ply,87.158203125,30.473372781065088,45.15801806271598
ground_163_gt.ply,88.330078125,29.511834319526624,44.24202861240851
ground_632_gt.ply,79.78515625,26.220414201183434,39.46962098457882
ground_751_gt.ply,94.3359375,88.67110453648915,91.41584588796714
ground_100_gt.ply,86.279296875,32.76627218934911,47.495273413893614
ground_651_gt.ply,95.60546875,79.65976331360946,86.90724249687611
ground_944_gt.ply,90.869140625,77.20660749506904,83.48257440016596
ground_54_gt.ply,87.20703125,33.28402366863905,48.17952493082099
ground_844_gt.ply,85.7421875,73.01528599605523,78.86860636385035
ground_1313_gt.ply,85.595703125,28.673570019723865,42.95703156934814
ground_939_gt.ply,87.646484375,62.45069033530572,72.93386388178989
ground_1442_gt.ply,79.4921875,27.132642998027613,40.45648906536215
ground_29_gt.ply,90.966796875,31.570512820512818,46.87337161423477
ground_1213_gt.ply,92.1875,74.82741617357001,82.60522576716549
ground_839_gt.ply,89.697265625,87.6232741617357,88.64814089636934
ground_1173_gt.ply,93.408203125,67.44329388560158,78.33009964800179
ground_1073_gt.ply,91.9921875,75.8629191321499,83.15261919788858
ground_260_gt.ply,89.55078125,34.27021696252465,49.57034342969234
ground_531_gt.ply,85.9375,28.80917159763314,43.15224397711708
ground_786_gt.ply,93.701171875,94.21844181459566,93.95909492286175
ground_360_gt.ply,91.015625,31.29930966469428,46.580186450820456
ground_431_gt.ply,90.52734375,32.544378698224854,47.87706061047125
ground_686_gt.ply,95.703125,85.99605522682445,90.5902955930306
ground_993_gt.ply,85.546875,60.946745562130175,71.1813061108569
ground_893_gt.ply,88.37890625,73.71794871794873,80.38541747122886
ground_83_gt.ply,88.330078125,32.642998027613416,47.66942625110759
ground_203_gt.ply,82.763671875,30.066568047337277,44.10908944251112
ground_552_gt.ply,87.451171875,32.18688362919132,47.05493884056688
ground_303_gt.ply,93.896484375,37.33974358974359,53.43144503486897
ground_452_gt.ply,91.89453125,32.815581854043394,48.36131468596273
ground_1110_gt.ply,98.4375,92.40631163708086,95.3266047638272
ground_1010_gt.ply,98.6328125,91.27218934911244,94.80985388355718
ground_798_gt.ply,92.08984375,76.91074950690336,83.81862771356637
ground_698_gt.ply,93.408203125,84.0853057199211,88.50191049382549
ground_1061_gt.ply,91.9921875,70.6854043392505,79.94346235362373
ground_1161_gt.ply,91.552734375,77.9585798816568,84.21055771358056
ground_694_gt.ply,97.607421875,95.36489151873766,96.47312647944976
ground_423_gt.ply,89.6484375,32.938856015779095,48.17655876335959
ground_372_gt.ply,91.845703125,34.5414201183432,50.20259875046006
ground_794_gt.ply,98.4375,93.55276134122288,95.93299035266546
ground_523_gt.ply,85.986328125,30.485700197238657,45.01258298735458
ground_272_gt.ply,82.470703125,31.21301775147929,45.28633476756981
ground_881_gt.ply,87.890625,66.93786982248521,75.99649175188475
ground_91_gt.ply,88.8671875,31.73076923076923,46.76404634359038
ground_981_gt.ply,93.1640625,77.12031558185404,84.38638918989844
ground_440_gt.ply,86.474609375,26.861439842209073,40.99017979978059
ground_311_gt.ply,85.595703125,34.24556213017752,48.91925937533903
ground_540_gt.ply,89.013671875,31.45956607495069,46.48885577540317
ground_211_gt.ply,83.7890625,32.55670611439842,46.892910948131714
ground_1002_gt.ply,95.01953125,82.8155818540434,88.49880803194756
ground_1102_gt.ply,93.75,69.04585798816568,79.52351203998182
ground_1057_gt.ply,97.8515625,92.80078895463511,95.25927302926027
ground_1157_gt.ply,93.06640625,22.608481262327416,36.37937580239348
ground_339_gt.ply,91.162109375,30.941814595660748,46.2019727901351
ground_468_gt.ply,86.474609375,33.38264299802761,48.169817946021
ground_239_gt.ply,92.236328125,36.797337278106504,52.607220986966
ground_568_gt.ply,86.669921875,28.772189349112427,43.202318055656356
ground_344_gt.ply,87.890625,31.336291913214993,46.20041099342799
ground_415_gt.ply,86.962890625,30.35009861932939,44.99642066393401
ground_244_gt.ply,81.494140625,32.22386587771203,46.18540788888653
ground_515_gt.ply,83.935546875,30.79388560157791,45.0573418272996
ground_190_gt.ply,79.39453125,31.45956607495069,45.06315169438368
ground_327_gt.ply,94.04296875,33.75246548323471,49.67598530761613
ground_476_gt.ply,91.650390625,31.68145956607495,47.08626588026384
ground_227_gt.ply,87.451171875,32.31015779092702,47.18653625781548
ground_576_gt.ply,89.6484375,33.764792899408285,49.05407493421484
ground_1049_gt.ply,82.568359375,67.86242603550295,74.49657549374926
ground_1149_gt.ply,98.095703125,94.94575936883629,96.4950317273983
ground_1283_gt.ply,87.40234375,30.337771203155818,45.04144247458974
ground_1034_gt.ply,98.33984375,92.9733727810651,95.58134161333095
ground_1383_gt.ply,87.646484375,32.001972386587774,46.88502382173183
ground_1134_gt.ply,94.873046875,80.10355029585799,86.86496371457115
ground_1145_gt.ply,94.287109375,81.26232741617358,87.29153557205892
ground_1045_gt.ply,96.875,92.12278106508876,94.43914489775952
ground_1138_gt.ply,98.486328125,94.47731755424064,96.44017725995714
ground_1038_gt.ply,96.533203125,84.2948717948718,89.99989614417957
ground_507_gt.ply,89.74609375,33.345660749506905,48.624585910714764
ground_256_gt.ply,86.376953125,34.294871794871796,49.09657304711412
ground_407_gt.ply,90.625,30.73224852071006,45.89936004875819
ground_356_gt.ply,90.52734375,35.009861932938854,50.492597610429776
ground_564_gt.ply,88.525390625,30.52268244575937,45.39397096881449
ground_235_gt.ply,84.765625,26.282051282051285,40.12356814287003
ground_464_gt.ply,90.13671875,37.33974358974359,52.80475947278477
ground_335_gt.ply,89.697265625,35.09615384615385,50.45184349134688
ground_182_gt.ply,88.18359375,33.764792899408285,48.83214713868053
ground_519_gt.ply,84.66796875,34.25788954635108,48.77906223427946
ground_248_gt.ply,90.234375,37.45069033530572,52.9324181626188
ground_419_gt.ply,83.984375,32.05128205128205,46.39620198532587
ground_348_gt.ply,90.087890625,37.09319526627219,52.5494446703575
ground_1126_gt.ply,93.5546875,79.94329388560158,86.21506506828783
ground_1391_gt.ply,87.6953125,29.561143984220905,44.21716018516389
ground_1026_gt.ply,90.771484375,71.215483234714,79.81302717232005
ground_1291_gt.ply,85.7421875,31.78007889546351,46.37237805217836
ground_442_gt.ply,90.13671875,30.17751479289941,45.216631205844074
ground_313_gt.ply,86.71875,31.6198224852071,46.342142271182475
ground_542_gt.ply,86.62109375,29.49950690335306,44.01078772718753
ground_213_gt.ply,86.865234375,29.8939842209073,44.48039267441084
ground_688_gt.ply,89.55078125,87.66025641025641,88.59543457065747
ground_788_gt.ply,94.970703125,88.12869822485207,91.42186565550891
ground_1000_gt.ply,95.21484375,75.11094674556213,83.97644346737505
ground_1100_gt.ply,97.75390625,91.62968441814596,94.59277383777165
ground_1063_gt.ply,96.19140625,92.12278106508876,94.11314128430232
ground_1163_gt.ply,97.314453125,91.18589743589743,94.15054895423056
ground_883_gt.ply,68.45703125,45.586785009861934,54.728718633830965
ground_93_gt.ply,87.01171875,32.29783037475345,47.109217215543005
ground_983_gt.ply,96.435546875,92.24605522682445,94.29428925518171
ground_696_gt.ply,94.482421875,85.41666666666666,89.72111643897586
ground_421_gt.ply,90.673828125,35.92209072978304,51.45811192317027
ground_370_gt.ply,89.55078125,31.39792899408284,46.49423818373792
ground_796_gt.ply,92.7734375,83.14842209072978,87.69762845849802
ground_521_gt.ply,86.328125,31.139053254437872,45.76897345585487
ground_270_gt.ply,85.7421875,32.137573964497044,46.751806390258736
ground_201_gt.ply,84.08203125,29.339250493096646,43.49983951688639
ground_550_gt.ply,85.83984375,29.770710059171595,44.20899330737588
ground_301_gt.ply,89.892578125,36.1439842209073,51.55767286653834
ground_450_gt.ply,89.84375,37.24112426035503,52.65586919355426
ground_1112_gt.ply,95.166015625,83.53057199211045,88.96948537595037
ground_1012_gt.ply,91.796875,79.57347140039448,85.24924131729797
ground_1171_gt.ply,94.82421875,79.38856015779092,86.42257177510926
ground_1071_gt.ply,95.5078125,81.7430966469428,88.09099355595885
ground_991_gt.ply,94.677734375,88.33826429980276,91.39820325092445
ground_891_gt.ply,76.220703125,43.45414201183432,55.35173668365487
ground_81_gt.ply,85.986328125,29.869329388560157,44.33713489352611
ground_262_gt.ply,86.767578125,32.384122287968445,47.16494772448968
ground_533_gt.ply,88.525390625,30.806213017751478,45.706786095622256
ground_784_gt.ply,95.263671875,90.02712031558185,92.57140031840893
ground_362_gt.ply,88.671875,30.128205128205128,44.975128572633
ground_433_gt.ply,91.9921875,35.83579881656805,51.57890097371776
ground_684_gt.ply,94.580078125,95.3895463510848,94.98308764967506
ground_1159_gt.ply,91.064453125,71.69625246548324,80.22796409237142
ground_1059_gt.ply,96.923828125,84.19625246548324,90.11284752224647
ground_566_gt.ply,86.42578125,30.52268244575937,45.11297699614104
ground_237_gt.ply,83.88671875,28.858481262327416,42.94361624158391
ground_466_gt.ply,88.037109375,34.159270216962526,49.22049930288956
ground_337_gt.ply,89.208984375,35.379684418145956,50.665694481269654
ground_180_gt.ply,87.841796875,31.114398422090726,45.952119757279384
ground_1124_gt.ply,98.876953125,93.04733727810651,95.87360919381037
ground_1393_gt.ply,86.1328125,33.85108481262327,48.601340786427755
ground_1024_gt.ply,91.748046875,74.12475345167653,82.00019944063723
ground_1293_gt.ply,83.935546875,30.066568047337277,44.273807260977
ground_578_gt.ply,87.841796875,34.06065088757396,49.08759145712803
ground_229_gt.ply,87.20703125,35.34270216962525,50.300103420255596
ground_478_gt.ply,87.060546875,30.11587771203156,44.75140443089213
ground_329_gt.ply,91.064453125,33.28402366863905,48.74995643435528
